algorithm,variant,run,trigger_fe,activated,applied,useful,explanation_fes,total_oracle_fes,intervention_distance,realized_gain,status
GSK,LIME-CF,8,7100,True,True,False,240,240,0.1,0.0,APPLIED_IMMEDIATE
GSK,LIME-CF,8,7440,True,True,False,240,240,0.1000000000000001,0.0,APPLIED_IMMEDIATE
GSK,LIME-CF,8,7780,True,True,False,240,240,0.011672858669180722,0.0,APPLIED_IMMEDIATE
GSK,LIME-CF,8,8120,True,True,False,240,240,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,LIME-CF,8,8460,True,True,False,240,240,0.09999999999999998,0.0,APPLIED_IMMEDIATE
GSK,LIME-CF,8,8800,True,True,False,240,240,0.10000000000000006,0.0,APPLIED_IMMEDIATE
GSK,LIME-CF,8,9340,False,False,False,0,0,0.0,nan,SKIPPED_BY_GLOBAL_FE_AVAILABILITY
GSK,LIME-CF,8,9440,False,False,False,0,0,0.0,nan,SKIPPED_BY_GLOBAL_FE_AVAILABILITY
GSK,LIME-CF,8,9540,False,False,False,0,0,0.0,nan,SKIPPED_BY_GLOBAL_FE_AVAILABILITY
GSK,LIME-CF,8,9840,False,False,False,0,0,0.0,nan,SKIPPED_BY_GLOBAL_FE_AVAILABILITY
GSK,LIME-CF,9,500,True,True,True,720,720,0.09999999999999992,34.021658657779426,APPLIED_IMMEDIATE
GSK,LIME-CF,9,1520,True,True,False,720,720,0.10000000000000006,0.0,APPLIED_IMMEDIATE
GSK,LIME-CF,9,2340,True,True,False,240,240,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,LIME-CF,9,2880,True,True,False,720,720,0.09999999999999998,0.0,APPLIED_IMMEDIATE
GSK,LIME-CF,9,3700,True,True,False,240,240,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,LIME-CF,9,4040,True,True,False,240,240,0.09999999999999999,0.0,APPLIED_IMMEDIATE
GSK,LIME-CF,9,4380,True,True,True,240,240,0.10000000000000003,9.853755322526922,APPLIED_IMMEDIATE
GSK,LIME-CF,9,4920,True,True,False,720,720,0.10000000000000006,0.0,APPLIED_IMMEDIATE
GSK,LIME-CF,9,5740,True,True,False,240,240,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,LIME-CF,9,6080,True,True,False,240,240,0.10000000000000002,0.0,APPLIED_IMMEDIATE
GSK,LIME-CF,9,6420,True,True,False,240,240,0.09999999999999994,0.0,APPLIED_IMMEDIATE
GSK,LIME-CF,9,6760,True,True,False,240,240,0.09999999999999999,0.0,APPLIED_IMMEDIATE
GSK,LIME-CF,9,7100,True,True,False,240,240,0.1,0.0,APPLIED_IMMEDIATE
GSK,LIME-CF,9,7440,True,True,False,240,240,0.1,0.0,APPLIED_IMMEDIATE
GSK,LIME-CF,9,7780,True,True,False,240,240,0.1,0.0,APPLIED_IMMEDIATE
GSK,LIME-CF,9,8820,True,True,False,720,720,0.09999999999999998,0.0,APPLIED_IMMEDIATE
GSK,LIME-CF,9,9640,True,True,False,240,240,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,LIME-CF,9,9980,False,False,False,0,0,0.0,nan,SKIPPED_BY_GLOBAL_FE_AVAILABILITY
GSK,SHAP-CF,0,800,True,True,True,240,240,0.04999999999999998,224.8162522863422,APPLIED_IMMEDIATE
GSK,SHAP-CF,0,1340,True,True,False,240,240,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,0,1680,True,True,False,60,60,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,0,1840,True,True,False,160,160,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,0,2100,True,True,False,60,60,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,0,2260,True,True,False,160,160,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,0,2520,True,True,False,80,80,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,0,2700,True,True,False,160,160,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,0,2960,True,True,False,80,80,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,0,3140,True,True,False,160,160,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,0,3400,True,True,False,80,80,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,0,3580,True,True,False,160,160,0.10000000000000006,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,0,3840,True,True,False,80,80,0.10000000000000006,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,0,4020,True,True,False,160,160,0.10000000000000006,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,0,4280,True,True,False,80,80,0.10000000000000006,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,0,4460,True,True,False,160,160,0.10000000000000006,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,0,4720,True,True,False,80,80,0.09444444444444453,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,0,4900,True,True,False,120,120,0.050000000000000044,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,0,5120,True,True,False,80,80,0.050000000000000044,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,0,5300,True,True,False,120,120,0.10000000000000006,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,0,5520,True,True,False,80,80,0.05000000000000001,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,0,5700,True,True,False,160,160,0.10000000000000006,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,0,5960,True,True,False,80,80,0.10000000000000006,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,0,6140,True,True,False,160,160,0.10000000000000006,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,0,6400,True,True,False,40,40,0.10000000000000006,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,0,6540,True,True,False,160,160,0.10000000000000006,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,0,6800,True,True,False,80,80,0.10000000000000006,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,0,7180,True,True,False,240,240,0.10000000000000006,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,0,7520,True,True,False,80,80,0.10000000000000006,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,0,7700,True,True,False,160,160,0.10000000000000006,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,0,7960,True,True,False,80,80,0.09999999999999999,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,0,8140,True,True,False,160,160,0.09999999999999999,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,0,8400,True,True,False,60,60,0.09999999999999999,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,0,8560,True,True,False,160,160,0.09999999999999926,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,0,8820,True,True,False,80,80,0.09999999999999999,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,0,9000,True,True,False,160,160,0.10000000000000002,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,0,9260,True,True,False,80,80,0.10000000000000002,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,0,9440,False,False,False,0,0,0.0,nan,SKIPPED_BY_GLOBAL_FE_AVAILABILITY
GSK,SHAP-CF,0,9540,False,False,False,0,0,0.0,nan,SKIPPED_BY_GLOBAL_FE_AVAILABILITY
GSK,SHAP-CF,0,9640,False,False,False,0,0,0.0,nan,SKIPPED_BY_GLOBAL_FE_AVAILABILITY
GSK,SHAP-CF,0,9740,False,False,False,0,0,0.0,nan,SKIPPED_BY_GLOBAL_FE_AVAILABILITY
GSK,SHAP-CF,0,9840,False,False,False,0,0,0.0,nan,SKIPPED_BY_GLOBAL_FE_AVAILABILITY
GSK,SHAP-CF,0,9940,False,False,False,0,0,0.0,nan,SKIPPED_BY_GLOBAL_FE_AVAILABILITY
GSK,SHAP-CF,10,400,True,True,True,240,240,0.050000000000000044,48.62708964605781,APPLIED_IMMEDIATE
GSK,SHAP-CF,10,940,True,True,True,240,240,0.050000000000000044,71.80876377605091,APPLIED_IMMEDIATE
GSK,SHAP-CF,10,1580,True,True,False,240,240,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,10,1920,True,True,False,80,80,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,10,2100,True,True,True,160,160,0.10000000000000009,87.61695900243012,APPLIED_IMMEDIATE
GSK,SHAP-CF,10,2660,True,True,False,240,240,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,10,3000,True,True,False,80,80,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,10,3480,True,True,False,240,240,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,10,3820,True,True,False,80,80,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,10,4000,True,True,False,160,160,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,10,4260,True,True,False,80,80,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,10,4440,True,True,False,160,160,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,10,4900,True,True,False,240,240,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,10,5240,True,True,False,80,80,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,10,5420,True,True,False,160,160,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,10,5680,True,True,True,80,80,0.10000000000000003,0.6823730455816985,APPLIED_IMMEDIATE
GSK,SHAP-CF,10,6260,True,True,False,240,240,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,10,6600,True,True,True,80,80,0.09000000000000002,8.891890300161776,APPLIED_IMMEDIATE
GSK,SHAP-CF,10,7280,True,True,True,240,240,0.10000000000000003,0.7753210708738152,APPLIED_IMMEDIATE
GSK,SHAP-CF,10,7820,True,True,True,240,240,0.10000000000000003,1.0956686048061783,APPLIED_IMMEDIATE
GSK,SHAP-CF,10,8760,True,True,False,240,240,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,10,9100,True,True,False,80,80,0.09999999999999996,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,10,9280,True,True,False,160,160,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,10,9540,True,True,False,80,80,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,10,9720,False,False,False,0,0,0.0,nan,SKIPPED_BY_GLOBAL_FE_AVAILABILITY
GSK,SHAP-CF,10,9820,False,False,False,0,0,0.0,nan,SKIPPED_BY_GLOBAL_FE_AVAILABILITY
GSK,SHAP-CF,10,9920,False,False,False,0,0,0.0,nan,SKIPPED_BY_GLOBAL_FE_AVAILABILITY
GSK,SHAP-CF,11,300,True,True,False,240,240,0.050000000000000044,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,11,840,True,True,False,240,240,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,11,1180,True,True,False,60,60,0.09999999999999996,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,11,1340,True,True,False,160,160,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,11,1600,True,True,False,80,80,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,11,1780,True,True,False,160,160,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,11,2040,True,True,False,80,80,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,11,2220,True,True,True,160,160,0.09999999999999996,27.446621512062393,APPLIED_IMMEDIATE
GSK,SHAP-CF,11,2680,True,True,False,240,240,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,11,3020,True,True,True,80,80,0.10000000000000009,37.38286371344293,APPLIED_IMMEDIATE
GSK,SHAP-CF,11,3400,True,True,False,240,240,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,11,3740,True,True,False,60,60,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,11,3900,True,True,False,160,160,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,11,4160,True,True,False,80,80,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,11,4340,True,True,False,160,160,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,11,4600,True,True,False,80,80,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,11,4780,True,True,False,120,120,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,11,5000,True,True,False,80,80,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,11,5180,True,True,False,160,160,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,11,5440,True,True,False,80,80,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,11,5620,True,True,False,160,160,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,11,5880,True,True,False,80,80,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,11,6060,True,True,False,160,160,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,11,6320,True,True,False,80,80,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,11,6700,True,True,True,240,240,0.10000000000000003,0.152924496529522,APPLIED_IMMEDIATE
GSK,SHAP-CF,11,7240,True,True,False,240,240,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,11,7580,True,True,False,80,80,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,11,7760,True,True,False,160,160,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,11,8020,True,True,False,80,80,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,11,8200,True,True,False,160,160,0.10000000000000002,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,11,8460,True,True,False,80,80,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,11,8640,True,True,False,160,160,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,11,8900,True,True,False,80,80,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,11,9080,True,True,False,160,160,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,11,9340,True,True,False,80,80,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,11,9520,False,False,False,0,0,0.0,nan,SKIPPED_BY_GLOBAL_FE_AVAILABILITY
GSK,SHAP-CF,11,9620,False,False,False,0,0,0.0,nan,SKIPPED_BY_GLOBAL_FE_AVAILABILITY
GSK,SHAP-CF,11,9720,False,False,False,0,0,0.0,nan,SKIPPED_BY_GLOBAL_FE_AVAILABILITY
GSK,SHAP-CF,11,9820,False,False,False,0,0,0.0,nan,SKIPPED_BY_GLOBAL_FE_AVAILABILITY
GSK,SHAP-CF,11,9920,False,False,False,0,0,0.0,nan,SKIPPED_BY_GLOBAL_FE_AVAILABILITY
GSK,SHAP-CF,12,300,True,True,False,240,240,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,12,640,True,True,False,80,80,0.10000000000000002,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,12,820,True,True,False,160,160,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,12,1080,True,True,False,80,80,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,12,1260,True,True,False,160,160,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,12,1720,True,True,False,240,240,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,12,2260,True,True,True,240,240,0.10000000000000009,154.50839907589034,APPLIED_IMMEDIATE
GSK,SHAP-CF,12,2800,True,True,False,240,240,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,12,3140,True,True,False,80,80,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,12,3320,True,True,False,160,160,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,12,3580,True,True,False,80,80,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,12,3760,True,True,False,160,160,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,12,4020,True,True,False,80,80,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,12,4200,True,True,False,160,160,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,12,4460,True,True,False,80,80,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,12,4640,True,True,False,160,160,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,12,4900,True,True,False,60,60,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,12,5060,True,True,False,160,160,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,12,5320,True,True,False,80,80,0.09000000000000002,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,12,5500,True,True,False,160,160,0.04999999999999998,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,12,5760,True,True,False,60,60,0.04999999999999998,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,12,5920,True,True,False,160,160,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,12,6180,True,True,False,60,60,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,12,6340,True,True,False,160,160,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,12,6600,True,True,False,80,80,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,12,6780,True,True,False,160,160,0.04999999999999998,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,12,7040,True,True,False,80,80,0.04999999999999998,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,12,7220,True,True,False,160,160,0.04999999999999998,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,12,7480,True,True,False,80,80,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,12,7660,True,True,False,160,160,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,12,7920,True,True,False,80,80,0.04999999999999998,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,12,8100,True,True,False,160,160,0.04999999999999998,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,12,8360,True,True,False,80,80,0.04999999999999998,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,12,8540,True,True,False,160,160,0.04999999999999998,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,12,8800,True,True,False,80,80,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,12,8980,True,True,False,160,160,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,12,9240,True,True,False,80,80,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,12,9420,False,False,False,0,0,0.0,nan,SKIPPED_BY_GLOBAL_FE_AVAILABILITY
GSK,SHAP-CF,12,9520,False,False,False,0,0,0.0,nan,SKIPPED_BY_GLOBAL_FE_AVAILABILITY
GSK,SHAP-CF,12,9620,False,False,False,0,0,0.0,nan,SKIPPED_BY_GLOBAL_FE_AVAILABILITY
GSK,SHAP-CF,12,9720,False,False,False,0,0,0.0,nan,SKIPPED_BY_GLOBAL_FE_AVAILABILITY
GSK,SHAP-CF,12,9820,False,False,False,0,0,0.0,nan,SKIPPED_BY_GLOBAL_FE_AVAILABILITY
GSK,SHAP-CF,12,9920,False,False,False,0,0,0.0,nan,SKIPPED_BY_GLOBAL_FE_AVAILABILITY
GSK,SHAP-CF,13,300,True,True,True,240,240,0.10000000000000003,55.498118835715104,APPLIED_IMMEDIATE
GSK,SHAP-CF,13,840,True,True,False,240,240,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,13,1180,True,True,False,80,80,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,13,1560,True,True,False,240,240,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,13,1900,True,True,False,80,80,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,13,2080,True,True,False,160,160,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,13,2340,True,True,False,80,80,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,13,2520,True,True,False,160,160,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,13,2780,True,True,False,80,80,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,13,2960,True,True,False,160,160,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,13,3220,True,True,False,80,80,0.06997134726134455,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,13,3400,True,True,False,160,160,0.04999999999999998,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,13,3660,True,True,False,80,80,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,13,3840,True,True,True,160,160,0.10000000000000003,18.296074973942723,APPLIED_IMMEDIATE
GSK,SHAP-CF,13,4300,True,True,False,240,240,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,13,4640,True,True,False,80,80,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,13,4820,True,True,False,160,160,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,13,5080,True,True,True,80,80,0.10000000000000003,11.218838490100097,APPLIED_IMMEDIATE
GSK,SHAP-CF,13,5560,True,True,False,240,240,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,13,5900,True,True,False,80,80,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,13,6080,True,True,False,160,160,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,13,6340,True,True,True,80,80,0.10000000000000003,2.5868755703022543,APPLIED_IMMEDIATE
GSK,SHAP-CF,13,6720,True,True,False,240,240,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,13,7060,True,True,False,80,80,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,13,7240,True,True,False,160,160,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,13,7500,True,True,False,80,80,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,13,7680,True,True,False,160,160,0.04999999999999998,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,13,7940,True,True,False,80,80,0.05000000000000001,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,13,8120,True,True,False,160,160,0.10000000000000006,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,13,8380,True,True,False,80,80,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,13,8560,True,True,False,160,160,0.04999999999999998,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,13,8820,True,True,False,80,80,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,13,9000,True,True,False,160,160,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,13,9260,True,True,False,80,80,0.04999999999999998,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,13,9440,False,False,False,0,0,0.0,nan,SKIPPED_BY_GLOBAL_FE_AVAILABILITY
GSK,SHAP-CF,13,9540,False,False,False,0,0,0.0,nan,SKIPPED_BY_GLOBAL_FE_AVAILABILITY
GSK,SHAP-CF,13,9640,False,False,False,0,0,0.0,nan,SKIPPED_BY_GLOBAL_FE_AVAILABILITY
GSK,SHAP-CF,13,9740,False,False,False,0,0,0.0,nan,SKIPPED_BY_GLOBAL_FE_AVAILABILITY
GSK,SHAP-CF,13,9840,False,False,False,0,0,0.0,nan,SKIPPED_BY_GLOBAL_FE_AVAILABILITY
GSK,SHAP-CF,13,9940,False,False,False,0,0,0.0,nan,SKIPPED_BY_GLOBAL_FE_AVAILABILITY
GSK,SHAP-CF,14,300,True,True,False,240,240,0.04999999999999998,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,14,640,True,True,False,80,80,0.04999999999999998,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,14,820,True,True,True,160,160,0.04999999999999998,16.653245222141777,APPLIED_IMMEDIATE
GSK,SHAP-CF,14,1280,True,True,False,240,240,0.04999999999999998,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,14,1620,True,True,False,80,80,0.10000000000000002,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,14,1800,True,True,False,160,160,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,14,2460,True,True,False,240,240,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,14,2800,True,True,False,80,80,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,14,2980,True,True,False,160,160,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,14,3240,True,True,False,80,80,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,14,3420,True,True,False,160,160,0.10000000000000006,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,14,3680,True,True,False,80,80,0.10000000000000006,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,14,3860,True,True,False,160,160,0.10000000000000006,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,14,4120,True,True,False,80,80,0.06444444444444444,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,14,4300,True,True,False,160,160,0.10000000000000006,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,14,4560,True,True,False,80,80,0.08000000000000004,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,14,4740,True,True,False,160,160,0.05000000000000001,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,14,5200,True,True,False,240,240,0.10000000000000006,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,14,5540,True,True,False,80,80,0.10000000000000006,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,14,5720,True,True,False,160,160,0.10000000000000006,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,14,6180,True,True,False,240,240,0.10000000000000006,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,14,6720,True,True,False,240,240,0.10000000000000006,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,14,7060,True,True,False,80,80,0.050000000000000044,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,14,7240,True,True,False,160,160,0.10000000000000006,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,14,7500,True,True,False,80,80,0.10000000000000006,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,14,7680,True,True,False,160,160,0.10000000000000006,0.0,APPLIED_IMMEDIATE
GSK,SHAP-CF,14,7940,True,True,False,80,80,0.10000000000000006,0.0,APPLIED_IMMEDIATE
