problem,algorithm,variant,nfe,mean_best,median_best
RW26,GSK,SHAP-CF,26479,101030255.14343593,101030255.14343593
RW26,GSK,SHAP-CF,26631,101030255.14343591,101030255.14343591
RW26,GSK,SHAP-CF,26737,101030255.1434359,101030255.1434359
RW26,GSK,SHAP-CF,26783,101031684.87163825,101031684.87163825
RW26,GSK,SHAP-CF,27098,101030255.14343588,101030255.14343588
RW26,GSK,SHAP-CF,27102,101030255.14343587,101030255.14343587
RW26,GSK,SHAP-CF,27198,101030255.14343585,101030255.14343585
RW26,GSK,SHAP-CF,27313,101030255.14343584,101030255.14343584
RW26,GSK,SHAP-CF,27405,101030255.1434358,101030255.1434358
RW26,GSK,SHAP-CF,27742,101030255.14343575,101030255.14343575
RW26,GSK,SHAP-CF,27948,101030255.1434357,101030255.1434357
RW26,GSK,SHAP-CF,27952,101031330.6429451,101031330.6429451
RW26,GSK,SHAP-CF,28086,101031326.89666055,101031326.89666055
RW26,GSK,SHAP-CF,28364,101031324.88528927,101031324.88528927
RW26,GSK,SHAP-CF,28415,101030283.62054698,101030283.62054698
RW26,GSK,SHAP-CF,28453,101030259.55774808,101030259.55774808
RW26,GSK,SHAP-CF,28480,101030255.14343569,101030255.14343569
RW26,GSK,SHAP-CF,28494,101030255.14343567,101030255.14343567
RW26,GSK,SHAP-CF,28573,101030257.12709813,101030257.12709813
RW26,GSK,SHAP-CF,28584,101030255.14343566,101030255.14343566
RW26,GSK,SHAP-CF,28685,101030255.14343564,101030255.14343564
RW26,GSK,SHAP-CF,28779,101030255.14343561,101030255.14343561
RW26,GSK,SHAP-CF,28911,101030257.11128245,101030257.11128245
RW26,GSK,SHAP-CF,29011,101030255.80994649,101030255.80994649
RW26,GSK,SHAP-CF,29035,101030255.1434356,101030255.1434356
RW26,GSK,SHAP-CF,29221,101030255.50243402,101030255.50243402
RW26,GSK,SHAP-CF,29224,101030255.14343558,101030255.14343558
RW26,GSK,SHAP-CF,29324,101030255.14343557,101030255.14343557
RW26,GSK,SHAP-CF,29474,101030255.14343555,101030255.14343555
RW26,GSK,SHAP-CF,29523,101030255.19326986,101030255.19326986
RW26,GSK,SHAP-CF,29534,101030255.14343552,101030255.14343552
RW26,GSK,SHAP-CF,29541,101030281.01436123,101030281.01436123
RW26,GSK,SHAP-CF,29726,101030255.14651997,101030255.14651997
RW26,GSK,SHAP-CF,29963,101030255.14343551,101030255.14343551
RW26,GSK,SHAP-CF,30069,101030255.14356749,101030255.14356749
RW26,GSK,SHAP-CF,30172,101030255.14344084,101030255.14344084
RW26,GSK,SHAP-CF,30174,101030255.1434355,101030255.1434355
RW26,GSK,SHAP-CF,30299,101030255.14343548,101030255.14343548
RW26,GSK,SHAP-CF,30599,101030255.14343543,101030255.14343543
RW26,GSK,SHAP-CF,31138,101030255.14343542,101030255.14343542
RW26,GSK,SHAP-CF,32274,101030255.1434354,101030255.1434354
RW26,GSK,SHAP-CF,32297,101030255.14343952,101030255.14343952
RW26,GSK,SHAP-CF,32487,101030255.14343376,101030255.14343376
RW26,GSK,SHAP-CF,33313,101030255.14343539,101030255.14343539
RW26,GSK,SHAP-CF,34748,101030255.14343366,101030255.14343366
RW26,GSK,SHAP-CF,36466,101030255.14343365,101030255.14343365
RW26,GSK,SHAP-CF,36581,101030255.14343362,101030255.14343362
RW26,GSK,Standard,1,457113491632.9171,162980727406.0741
RW26,GSK,Standard,2,19293279413.480858,2807775935.8532557
RW26,GSK,Standard,3,6379751139.037832,1076613344.637818
RW26,GSK,Standard,4,2286757006.8612447,567290856.980114
RW26,GSK,Standard,5,3876084339.319673,577682518.0076308
RW26,GSK,Standard,6,2672869046.654396,196177237.2565649
RW26,GSK,Standard,7,891255483.8737862,536561508.3013487
RW26,GSK,Standard,8,104374440.77662706,104374440.77662706
RW26,GSK,Standard,9,5540634907.762252,297581505.11377794
RW26,GSK,Standard,10,629958445.1926975,317264617.81672287
RW26,GSK,Standard,11,874490551.5192353,874490551.5192353
RW26,GSK,Standard,12,4528697557.6253395,4528697557.6253395
RW26,GSK,Standard,13,480385038.4779096,353865151.37695444
RW26,GSK,Standard,14,213276809.46041387,213276809.46041387
RW26,GSK,Standard,15,702737395.8717531,702737395.8717531
RW26,GSK,Standard,16,116403302.24882524,116403302.24882524
RW26,GSK,Standard,17,167518647.6647484,146550832.23048076
RW26,GSK,Standard,20,118121112.56297904,118121112.56297904
RW26,GSK,Standard,21,701056177.8304644,701056177.8304644
RW26,GSK,Standard,22,103472968.8406895,103472968.8406895
RW26,GSK,Standard,23,103883144.94229652,103883144.94229652
RW26,GSK,Standard,24,109291402.44216588,109291402.44216588
RW26,GSK,Standard,26,135440777.99949694,135440777.99949694
RW26,GSK,Standard,27,102791113.32770087,102791113.32770087
RW26,GSK,Standard,28,113592237.86928195,113592237.86928195
RW26,GSK,Standard,29,529234464.27578855,529234464.27578855
RW26,GSK,Standard,30,170979463.65502962,170979463.65502962
RW26,GSK,Standard,32,101562398.68136922,101562398.68136922
RW26,GSK,Standard,34,120497237.3574874,120497237.3574874
RW26,GSK,Standard,35,101146517.31679773,101146517.31679773
RW26,GSK,Standard,38,119069810.94459069,119069810.94459069
RW26,GSK,Standard,39,101614138.33140136,101614138.33140136
RW26,GSK,Standard,40,102317016.00264071,102317016.00264071
RW26,GSK,Standard,42,112102778.68801388,112102778.68801388
RW26,GSK,Standard,43,101661041.18504833,101661041.18504833
RW26,GSK,Standard,46,105416096.14919037,105416096.14919037
RW26,GSK,Standard,50,105241500.42450038,105241500.42450038
RW26,GSK,Standard,54,101336947.58201604,101336947.58201604
RW26,GSK,Standard,58,144111561.3033355,144111561.3033355
RW26,GSK,Standard,60,101170129.07650037,101170129.07650037
RW26,GSK,Standard,64,101331579.9097813,101331579.9097813
RW26,GSK,Standard,68,103277188.20829056,103277188.20829056
RW26,GSK,Standard,71,110916111.07103144,110916111.07103144
RW26,GSK,Standard,74,106434387.22828072,106434387.22828072
RW26,GSK,Standard,77,107166258.14251393,107166258.14251393
RW26,GSK,Standard,83,102660426.08816388,102660426.08816388
RW26,GSK,Standard,85,101483865.22700395,101483865.22700395
RW26,GSK,Standard,89,131302484.16174644,131302484.16174644
RW26,GSK,Standard,92,127446115.58444984,127446115.58444984
RW26,GSK,Standard,93,103527935.7671986,103527935.7671986
RW26,GSK,Standard,102,108685347.94258451,101331703.77036756
RW26,GSK,Standard,103,103649479.88168482,102462144.69307005
RW26,GSK,Standard,104,103702773.04243135,103702773.04243135
RW26,GSK,Standard,105,101991659.25076354,101417212.74529165
RW26,GSK,Standard,106,102946208.88582967,102946208.88582967
RW26,GSK,Standard,107,101212936.62807998,101212936.62807998
RW26,GSK,Standard,108,101567566.46443109,101567566.46443109
RW26,GSK,Standard,109,101738533.364773,101738533.364773
RW26,GSK,Standard,110,101506418.31439345,101506418.31439345
RW26,GSK,Standard,111,101073752.233945,101073752.233945
RW26,GSK,Standard,112,103983762.09323525,103983762.09323525
RW26,GSK,Standard,113,101488700.06499508,101590572.41423012
RW26,GSK,Standard,114,101112482.81901723,101112482.81901723
RW26,GSK,Standard,116,101157800.70985056,101157800.70985056
RW26,GSK,Standard,118,101060180.85244659,101060180.85244659
RW26,GSK,Standard,119,101107403.27548249,101107403.27548249
RW26,GSK,Standard,121,102846520.04640517,102846520.04640517
RW26,GSK,Standard,123,101116682.996113,101116682.996113
RW26,GSK,Standard,126,101154690.95566286,101154690.95566286
RW26,GSK,Standard,133,101033679.0159135,101033679.0159135
RW26,GSK,Standard,134,101051124.15617861,101051124.15617861
RW26,GSK,Standard,139,102283082.4266243,102283082.4266243
RW26,GSK,Standard,140,101190705.80252466,101190705.80252466
RW26,GSK,Standard,142,101076879.29750863,101076879.29750863
RW26,GSK,Standard,155,101448019.39108035,101448019.39108035
RW26,GSK,Standard,163,101176285.08556987,101176285.08556987
RW26,GSK,Standard,190,102054426.23169194,102054426.23169194
RW26,GSK,Standard,202,101268703.0882873,101248563.78375974
RW26,GSK,Standard,203,101111137.2330337,101131977.74637952
RW26,GSK,Standard,204,101123210.39353001,101123210.39353001
RW26,GSK,Standard,205,101137932.4508611,101149772.4564503
RW26,GSK,Standard,206,101113142.6679948,101113142.6679948
RW26,GSK,Standard,208,101056437.9800658,101056437.9800658
RW26,GSK,Standard,209,101083797.93160035,101083797.93160035
RW26,GSK,Standard,210,101077651.83707258,101077651.83707258
RW26,GSK,Standard,211,101044467.8311555,101044467.8311555
RW26,GSK,Standard,212,101134519.14602438,101134519.14602438
RW26,GSK,Standard,216,101038936.27595982,101038936.27595982
RW26,GSK,Standard,217,101103116.9757988,101103116.9757988
RW26,GSK,Standard,218,101109973.09424797,101109973.09424797
RW26,GSK,Standard,220,101148535.94293001,101148535.94293001
RW26,GSK,Standard,223,101150051.2306938,101150051.2306938
RW26,GSK,Standard,225,101114026.45370579,101114026.45370579
RW26,GSK,Standard,226,101032975.9172039,101032975.9172039
RW26,GSK,Standard,227,101039492.74097449,101039492.74097449
RW26,GSK,Standard,231,101036017.39636178,101036017.39636178
RW26,GSK,Standard,236,101054811.76276797,101054811.76276797
RW26,GSK,Standard,237,101048174.59659016,101047841.16564475
RW26,GSK,Standard,239,101052130.89154854,101052130.89154854
RW26,GSK,Standard,244,101126145.23467095,101126145.23467095
RW26,GSK,Standard,249,101054100.43912189,101054100.43912189
RW26,GSK,Standard,250,101046487.25430031,101046487.25430031
RW26,GSK,Standard,253,101056719.63743794,101056719.63743794
RW26,GSK,Standard,254,101088188.16042523,101088188.16042523
RW26,GSK,Standard,255,101038481.07199956,101038481.07199956
RW26,GSK,Standard,257,101032153.29592763,101032153.29592763
RW26,GSK,Standard,258,101040021.10652839,101040021.10652839
RW26,GSK,Standard,264,101037380.19217923,101037380.19217923
RW26,GSK,Standard,265,101053011.7634856,101053011.7634856
RW26,GSK,Standard,269,101031085.71675703,101031085.71675703
RW26,GSK,Standard,274,101131304.17829795,101131304.17829795
RW26,GSK,Standard,291,101075516.00517903,101075516.00517903
RW26,GSK,Standard,302,101033780.59341025,101033780.59341025
RW26,GSK,Standard,303,101045841.0249929,101045841.0249929
RW26,GSK,Standard,307,101032028.63581544,101032028.63581544
RW26,GSK,Standard,308,101050000.49543846,101050000.49543846
RW26,GSK,Standard,310,101039167.1060644,101039167.1060644
RW26,GSK,Standard,313,101040228.06935774,101040228.06935774
RW26,GSK,Standard,320,101042976.94416799,101042976.94416799
RW26,GSK,Standard,325,101034921.6279798,101034921.6279798
RW26,GSK,Standard,327,101036702.95126279,101036702.95126279
RW26,GSK,Standard,328,101087833.51143545,101087833.51143545
RW26,GSK,Standard,330,101045258.53640522,101045258.53640522
RW26,GSK,Standard,332,101034093.98641075,101034093.98641075
RW26,GSK,Standard,336,101044768.73286042,101044768.73286042
RW26,GSK,Standard,342,101038666.71600698,101038666.71600698
RW26,GSK,Standard,346,101035322.70986497,101035322.70986497
RW26,GSK,Standard,347,101040797.24338745,101040797.24338745
RW26,GSK,Standard,357,101031087.1555642,101031087.1555642
RW26,GSK,Standard,362,101042063.33682846,101042063.33682846
RW26,GSK,Standard,382,101052601.77899913,101052601.77899913
RW26,GSK,Standard,386,101031815.40065426,101031815.40065426
RW26,GSK,Standard,402,101030687.64572975,101030687.64572975
RW26,GSK,Standard,412,101036723.90460181,101036723.90460181
RW26,GSK,Standard,416,101033340.90956867,101033340.90956867
RW26,GSK,Standard,426,101049620.0492265,101049620.0492265
RW26,GSK,Standard,431,101030939.21586356,101030939.21586356
RW26,GSK,Standard,432,101031996.40583405,101031996.40583405
RW26,GSK,Standard,433,101034212.64266579,101034212.64266579
RW26,GSK,Standard,434,101031338.04406758,101031338.04406758
RW26,GSK,Standard,438,101030393.92792845,101030393.92792845
RW26,GSK,Standard,439,101033057.76249026,101033057.76249026
RW26,GSK,Standard,442,101032194.49584568,101032194.49584568
RW26,GSK,Standard,450,101030396.14899021,101030396.14899021
RW26,GSK,Standard,457,101030260.72713666,101030260.72713666
RW26,GSK,Standard,495,101031475.02105613,101031475.02105613
RW26,GSK,Standard,502,101032582.94196805,101032582.94196805
RW26,GSK,Standard,531,101030801.91133332,101030801.91133332
RW26,GSK,Standard,532,101046147.8126592,101046147.8126592
RW26,GSK,Standard,535,101034833.37420008,101034833.37420008
RW26,GSK,Standard,539,101030461.38701877,101030461.38701877
RW26,GSK,Standard,541,101030408.33505237,101030408.33505237
RW26,GSK,Standard,545,101030682.16720112,101030682.16720112
RW26,GSK,Standard,574,101048276.22257747,101048276.22257747
RW26,GSK,Standard,582,101061348.8384228,101061348.8384228
RW26,GSK,Standard,584,101030261.46598485,101030261.46598485
RW26,GSK,Standard,590,101030349.7964535,101030349.7964535
RW26,GSK,Standard,597,101032074.58387128,101032074.58387128
RW26,GSK,Standard,602,101030698.62691693,101030698.62691693
RW26,GSK,Standard,612,101033931.39935888,101033931.39935888
RW26,GSK,Standard,629,101038899.49122578,101038899.49122578
RW26,GSK,Standard,640,101032871.12669194,101032871.12669194
RW26,GSK,Standard,642,101045961.49664515,101045961.49664515
RW26,GSK,Standard,643,101055181.94202673,101055181.94202673
RW26,GSK,Standard,646,101032825.3380281,101032825.3380281
RW26,GSK,Standard,657,101031532.19942527,101031532.19942527
RW26,GSK,Standard,662,101030256.64603066,101030256.64603066
RW26,GSK,Standard,670,101055126.32158715,101055126.32158715
RW26,GSK,Standard,679,101030471.2331197,101030471.2331197
RW26,GSK,Standard,701,101032299.6106281,101032299.6106281
RW26,GSK,Standard,706,101031022.83294064,101031022.83294064
RW26,GSK,Standard,726,101030312.72113253,101030312.72113253
RW26,GSK,Standard,728,101031754.00990051,101031754.00990051
RW26,GSK,Standard,729,101054549.85711978,101054549.85711978
RW26,GSK,Standard,731,101044922.7166828,101044922.7166828
RW26,GSK,Standard,735,101040771.9278704,101040771.9278704
RW26,GSK,Standard,737,101034228.73886955,101034228.73886955
RW26,GSK,Standard,741,101033567.82314008,101033567.82314008
RW26,GSK,Standard,758,101038582.54820171,101038582.54820171
RW26,GSK,Standard,763,101030750.74644352,101030750.74644352
RW26,GSK,Standard,768,101030724.51379742,101030724.51379742
RW26,GSK,Standard,788,101030305.4477605,101030305.4477605
RW26,GSK,Standard,792,101030255.14943568,101030255.14943568
RW26,GSK,Standard,798,101030375.31804603,101030375.31804603
RW26,GSK,Standard,805,101030322.3094433,101030322.3094433
RW26,GSK,Standard,838,101037569.31106912,101037569.31106912
RW26,GSK,Standard,840,101030378.19849098,101030378.19849098
RW26,GSK,Standard,854,101030290.19207221,101030290.19207221
RW26,GSK,Standard,857,101030375.72864273,101030375.72864273
RW26,GSK,Standard,858,101037491.90590894,101037491.90590894
RW26,GSK,Standard,874,101039583.98362102,101039583.98362102
RW26,GSK,Standard,877,101030265.40663837,101030265.40663837
RW26,GSK,Standard,884,101035445.60728663,101035445.60728663
RW26,GSK,Standard,887,101030379.78665167,101030379.78665167
RW26,GSK,Standard,897,101038747.2149718,101038747.2149718
RW26,GSK,Standard,902,101030258.16984391,101030258.16984391
RW26,GSK,Standard,931,101030288.05069594,101030288.05069594
RW26,GSK,Standard,942,101030256.11002854,101030256.11002854
RW26,GSK,Standard,986,101030256.44739646,101030256.44739646
RW26,GSK,Standard,987,101030290.86983338,101030290.86983338
RW26,GSK,Standard,992,101032546.59336624,101032546.59336624
RW26,GSK,Standard,998,101030265.27798593,101030265.27798593
RW26,GSK,Standard,1001,101030255.24751239,101030255.24751239
RW26,GSK,Standard,1014,101030255.28299673,101030255.28299673
RW26,GSK,Standard,1020,101030255.55608425,101030255.55608425
RW26,GSK,Standard,1034,101030272.98503768,101030272.98503768
RW26,GSK,Standard,1035,101030256.09224866,101030256.09224866
RW26,GSK,Standard,1056,101038492.22078331,101038492.22078331
RW26,GSK,Standard,1067,101030715.15284751,101030715.15284751
RW26,GSK,Standard,1096,101030255.20451361,101030255.20451361
RW26,GSK,Standard,1102,101033765.85169506,101033765.85169506
RW26,GSK,Standard,1106,101030255.39132616,101030255.39132616
RW26,GSK,Standard,1111,101038477.84181778,101038477.84181778
RW26,GSK,Standard,1114,101030255.15778042,101030255.15778042
RW26,GSK,Standard,1133,101031115.44514927,101031115.44514927
RW26,GSK,Standard,1141,101030413.54313575,101030413.54313575
RW26,GSK,Standard,1161,101030374.37254596,101030374.37254596
RW26,GSK,Standard,1168,101038459.8601405,101038459.8601405
RW26,GSK,Standard,1201,101030382.77128811,101030382.77128811
RW26,GSK,Standard,1205,101030264.71398933,101030264.71398933
RW26,GSK,Standard,1222,101030258.96097499,101030258.96097499
RW26,GSK,Standard,1233,101030328.39983271,101030328.39983271
RW26,GSK,Standard,1265,101030256.38694279,101030256.38694279
RW26,GSK,Standard,1292,101038457.42735589,101038457.42735589
RW26,GSK,Standard,1305,101030256.7982827,101030256.7982827
RW26,GSK,Standard,1318,101030333.07775865,101030333.07775865
RW26,GSK,Standard,1387,101030271.12626292,101030271.12626292
RW26,GSK,Standard,1401,101030255.46951814,101030255.46951814
RW26,GSK,Standard,1403,101030302.25428146,101030302.25428146
RW26,GSK,Standard,1405,101030270.95975281,101030270.95975281
RW26,GSK,Standard,1415,101030255.16874874,101030255.16874874
RW26,GSK,Standard,1436,101030508.41517505,101030508.41517505
RW26,GSK,Standard,1440,101030259.25487319,101030259.25487319
RW26,GSK,Standard,1464,101030256.48206781,101030256.48206781
RW26,GSK,Standard,1473,101030326.83875757,101030326.83875757
RW26,GSK,Standard,1492,101030282.95274484,101030282.95274484
RW26,GSK,Standard,1508,101030497.10317731,101030497.10317731
RW26,GSK,Standard,1514,101030255.14975381,101030255.14975381
RW26,GSK,Standard,1539,101030255.14733002,101030255.14733002
RW26,GSK,Standard,1564,101038451.54597898,101038451.54597898
RW26,GSK,Standard,1601,101030255.33072695,101030255.33072695
RW26,GSK,Standard,1602,101030259.196427,101030259.196427
RW26,GSK,Standard,1603,101030255.28854264,101030255.28854264
RW26,GSK,Standard,1621,101030357.67414723,101030357.67414723
RW26,GSK,Standard,1649,101030290.78196974,101030290.78196974
RW26,GSK,Standard,1672,101030255.41564825,101030255.41564825
RW26,GSK,Standard,1694,101030261.32674271,101030261.32674271
RW26,GSK,Standard,1701,101030255.28269975,101030255.28269975
RW26,GSK,Standard,1709,101030255.15453123,101030255.15453123
RW26,GSK,Standard,1729,101030262.06757115,101030262.06757115
RW26,GSK,Standard,1731,101030260.4608893,101030260.4608893
RW26,GSK,Standard,1742,101030257.22143649,101030257.22143649
RW26,GSK,Standard,1743,101030255.26068069,101030255.26068069
RW26,GSK,Standard,1754,101030255.23301585,101030255.23301585
RW26,GSK,Standard,1756,101038450.4412063,101038450.4412063
RW26,GSK,Standard,1802,101030255.15268105,101030255.15268105
RW26,GSK,Standard,1807,101030261.17525554,101030261.17525554
RW26,GSK,Standard,1834,101030257.04511599,101030257.04511599
RW26,GSK,Standard,1845,101038449.80559692,101038449.80559692
RW26,GSK,Standard,1849,101030255.95022045,101030255.95022045
RW26,GSK,Standard,1879,101030258.98901343,101030258.98901343
RW26,GSK,Standard,1904,101030255.14605021,101030255.14605021
RW26,GSK,Standard,1933,101030255.17761132,101030255.17761132
RW26,GSK,Standard,1936,101030255.1802978,101030255.1802978
RW26,GSK,Standard,1953,101030255.1523008,101030255.1523008
RW26,GSK,Standard,1967,101030256.38538076,101030256.38538076
RW26,GSK,Standard,1999,101030256.76200914,101030256.76200914
RW26,GSK,Standard,2003,101030255.15139307,101030255.15139307
RW26,GSK,Standard,2008,101030255.23036681,101030255.23036681
RW26,GSK,Standard,2012,101030255.1463278,101030255.1463278
RW26,GSK,Standard,2018,101030255.8426578,101030255.8426578
RW26,GSK,Standard,2020,101030255.14488985,101030255.14488985
RW26,GSK,Standard,2028,101030255.21812685,101030255.21812685
RW26,GSK,Standard,2041,101030255.15163027,101030255.15163027
RW26,GSK,Standard,2049,101038449.73376988,101038449.73376988
RW26,GSK,Standard,2069,101038449.70968449,101038449.70968449
RW26,GSK,Standard,2078,101030263.11332446,101030263.11332446
RW26,GSK,Standard,2101,101030255.1464472,101030255.1464472
RW26,GSK,Standard,2102,101030255.18392646,101030255.18392646
RW26,GSK,Standard,2103,101030255.25854528,101030255.25854528
RW26,GSK,Standard,2140,101030255.19042607,101030255.19042607
RW26,GSK,Standard,2144,101030255.1896643,101030255.1896643
RW26,GSK,Standard,2174,101030255.15159142,101030255.15159142
