algorithm,variant,run,nfe,best_fit
GSK,Standard,17,7953,3087.451312517905
GSK,Standard,17,9148,3087.259843245457
GSK,Standard,17,9246,3087.202029292528
GSK,Standard,18,1,726109.0580509369
GSK,Standard,18,2,115872.41985290952
GSK,Standard,18,8,3840.525126357254
GSK,Standard,18,36,3399.5173817086416
GSK,Standard,18,916,3361.8046617265327
GSK,Standard,18,1030,3309.2213385377377
GSK,Standard,18,1297,3306.7029898354817
GSK,Standard,18,1320,3291.229087606751
GSK,Standard,18,1449,3263.867051383156
GSK,Standard,18,2236,3258.8503852727226
GSK,Standard,18,2412,3253.264083710457
GSK,Standard,18,2463,3241.4681958907586
GSK,Standard,18,2588,3216.923367541388
GSK,Standard,18,3469,3207.841539924936
GSK,Standard,18,3636,3195.676647027957
GSK,Standard,18,3717,3193.160936185761
GSK,Standard,18,3749,3192.426043993499
GSK,Standard,18,3829,3165.802462833464
GSK,Standard,18,4025,3165.0632287459694
GSK,Standard,18,4055,3163.8149310113513
GSK,Standard,18,4330,3161.881711894382
GSK,Standard,18,4498,3142.4385539147693
GSK,Standard,18,4746,3134.7419608688238
GSK,Standard,18,4752,3129.7155504854245
GSK,Standard,18,4847,3126.520090686416
GSK,Standard,18,4852,3124.027951380941
GSK,Standard,18,4855,3121.6459603906296
GSK,Standard,18,4857,3106.510108336551
GSK,Standard,18,5252,3101.7380388281736
GSK,Standard,18,5855,3097.2036073686454
GSK,Standard,18,6021,3096.36242472073
GSK,Standard,18,6184,3095.5196261158685
GSK,Standard,18,7166,3094.4295852469418
GSK,Standard,18,7733,3094.323462289215
GSK,Standard,18,7886,3093.1263188317994
GSK,Standard,18,8356,3092.7250362267173
GSK,Standard,18,8360,3092.419085044232
GSK,Standard,18,8374,3092.306135558538
GSK,Standard,18,9169,3092.004243957195
GSK,Standard,18,9390,3091.9533533621398
GSK,Standard,19,1,491601.3181344956
GSK,Standard,19,3,371252.38294441946
GSK,Standard,19,5,264145.8790233629
GSK,Standard,19,7,262722.21311041625
GSK,Standard,19,10,4745.803968317419
GSK,Standard,19,60,3795.3453863539876
GSK,Standard,19,176,3767.685779092927
GSK,Standard,19,230,3668.4221964769804
GSK,Standard,19,312,3655.750732029459
GSK,Standard,19,356,3523.900412997978
GSK,Standard,19,455,3509.480558118067
GSK,Standard,19,765,3474.25274642297
GSK,Standard,19,866,3381.630341778615
GSK,Standard,19,889,3279.908049892004
GSK,Standard,19,2325,3263.9269590773224
GSK,Standard,19,2402,3236.1506135734235
GSK,Standard,19,3070,3185.0633436960384
GSK,Standard,19,3413,3174.4900659806613
GSK,Standard,19,3670,3137.8530735438353
GSK,Standard,19,4438,3132.5908579970546
GSK,Standard,19,4589,3123.69047082929
GSK,Standard,19,4757,3123.2208361530957
GSK,Standard,19,5219,3116.3387165282643
GSK,Standard,19,5223,3113.7258715666476
GSK,Standard,19,5437,3110.200423284581
GSK,Standard,19,5705,3109.559811833202
GSK,Standard,19,5875,3107.754407381808
GSK,Standard,19,6044,3098.6605129048935
GSK,Standard,19,6278,3098.5794765070978
GSK,Standard,19,6470,3095.6597021553102
GSK,Standard,19,6650,3095.2511192610737
GSK,Standard,19,6670,3094.241849229608
GSK,Standard,19,6968,3093.524848035497
GSK,Standard,19,7501,3093.0629686535935
GSK,Standard,19,9352,3092.4337617821184
GSK,Standard,19,9815,3092.21124257847
GSK,Standard,1,1,93236.47679949773
GSK,Standard,1,12,30036.889315073306
GSK,Standard,1,17,5036.41675827432
GSK,Standard,1,20,4151.5989318187485
GSK,Standard,1,30,3558.513719498948
GSK,Standard,1,136,3307.1279661312215
GSK,Standard,1,286,3263.7211500705343
GSK,Standard,1,1006,3253.0660120638368
GSK,Standard,1,1813,3239.2729265582607
GSK,Standard,1,1842,3204.9575285820483
GSK,Standard,1,1874,3155.288706382669
GSK,Standard,1,5666,3153.0719332982017
GSK,Standard,1,6102,3146.974518266403
GSK,Standard,1,6802,3139.5885256855304
GSK,Standard,1,8802,3139.16275668913
GSK,Standard,1,9362,3136.6159218963917
GSK,Standard,20,1,544953.264930924
GSK,Standard,20,3,152137.51669075864
GSK,Standard,20,7,3410.3325269753104
GSK,Standard,20,71,3288.5103896553383
GSK,Standard,20,698,3252.3672642910087
GSK,Standard,20,1003,3247.71833520865
GSK,Standard,20,1007,3221.921743904112
GSK,Standard,20,1167,3207.181475368407
GSK,Standard,20,1404,3173.0026869332696
GSK,Standard,20,2329,3150.970520029777
GSK,Standard,20,2333,3146.4931724461176
GSK,Standard,20,2632,3144.927285631826
GSK,Standard,20,3126,3144.5280233541757
GSK,Standard,20,3221,3137.8443951128615
GSK,Standard,20,3301,3133.669165629579
GSK,Standard,20,3328,3117.8995890632223
GSK,Standard,20,3489,3116.3958432080058
GSK,Standard,20,3979,3108.784370022522
GSK,Standard,20,4367,3108.3652620700163
GSK,Standard,20,4544,3107.9989436243727
GSK,Standard,20,4661,3104.868659945771
GSK,Standard,20,4692,3097.34826770265
GSK,Standard,20,4759,3096.430707293382
GSK,Standard,20,5059,3094.6502470841924
GSK,Standard,20,5068,3092.9778031306514
GSK,Standard,20,5256,3092.041528107651
GSK,Standard,20,6149,3089.4186545163584
GSK,Standard,20,6247,3088.9660817158906
GSK,Standard,20,7802,3088.863351241828
GSK,Standard,20,7973,3088.61973179397
GSK,Standard,20,7975,3088.5925889617247
GSK,Standard,20,7984,3088.3039871404026
GSK,Standard,20,8289,3088.162769151589
GSK,Standard,20,8564,3088.1482264351166
GSK,Standard,20,8573,3087.8347630181734
GSK,Standard,20,8755,3087.8266300083096
GSK,Standard,20,8833,3087.80327283584
GSK,Standard,20,9403,3087.8006815929793
GSK,Standard,20,9453,3087.4998772837353
GSK,Standard,20,9754,3087.143037098551
GSK,Standard,20,9903,3087.064420666369
GSK,Standard,21,1,441771.55342919327
GSK,Standard,21,2,6138.187321749683
GSK,Standard,21,7,3532.711712423608
GSK,Standard,21,73,3269.3860640563007
GSK,Standard,21,401,3217.0310443084345
GSK,Standard,21,1605,3186.25912536685
GSK,Standard,21,1799,3185.251184244709
GSK,Standard,21,1846,3137.1995688541406
GSK,Standard,21,2673,3131.102524249568
GSK,Standard,21,2932,3123.992917615719
GSK,Standard,21,3007,3116.2628052956147
GSK,Standard,21,3121,3112.7355586483286
GSK,Standard,21,3315,3112.0466524938743
GSK,Standard,21,3835,3102.6434412220915
GSK,Standard,21,5086,3101.0161016166126
GSK,Standard,21,5273,3100.40099898727
GSK,Standard,21,5390,3100.0449798583513
GSK,Standard,21,5571,3100.012860647446
GSK,Standard,21,5620,3094.0238658031203
GSK,Standard,21,6036,3092.464179900769
GSK,Standard,21,6185,3091.8023667885705
GSK,Standard,21,6244,3089.994313852346
GSK,Standard,21,6370,3089.98101505918
GSK,Standard,21,6381,3089.3207195426085
GSK,Standard,21,7047,3088.606344444185
GSK,Standard,21,7163,3088.0121090515095
GSK,Standard,21,7574,3087.911723513146
GSK,Standard,21,7874,3087.4939284857624
GSK,Standard,21,8801,3087.4376961595754
GSK,Standard,21,8903,3087.2141342860946
GSK,Standard,22,1,575368.2857545522
GSK,Standard,22,3,249189.0069456963
GSK,Standard,22,4,144935.27455982266
GSK,Standard,22,13,4136.75297307287
GSK,Standard,22,32,3846.6097602017717
GSK,Standard,22,109,3494.2272796569096
GSK,Standard,22,983,3435.793332970015
GSK,Standard,22,998,3397.0942531026753
GSK,Standard,22,1267,3360.2668605306753
GSK,Standard,22,1285,3270.718024825724
GSK,Standard,22,2083,3218.6937359616013
GSK,Standard,22,2096,3212.9263736020634
GSK,Standard,22,2402,3173.6773817075505
GSK,Standard,22,2509,3150.840453450715
GSK,Standard,22,2998,3137.283739900541
GSK,Standard,22,3091,3133.537103310705
GSK,Standard,22,3277,3126.9905253359702
GSK,Standard,22,3405,3121.7545256311178
GSK,Standard,22,4420,3114.491542316789
GSK,Standard,22,4629,3112.695601264782
GSK,Standard,22,5032,3109.960325984802
GSK,Standard,22,5054,3103.0617465809364
GSK,Standard,22,5178,3095.934409172258
GSK,Standard,22,5759,3094.1660079856197
GSK,Standard,22,6089,3092.4466829917214
GSK,Standard,22,6202,3091.7752472967786
GSK,Standard,22,6508,3090.7494813992307
GSK,Standard,22,6658,3089.323400321024
GSK,Standard,22,7559,3088.139151981368
GSK,Standard,22,8605,3088.0483513006006
GSK,Standard,22,9457,3087.828015833381
GSK,Standard,22,9566,3087.134210458859
GSK,Standard,23,1,577815.0271928029
GSK,Standard,23,2,466160.00767344673
GSK,Standard,23,3,19031.741501493965
GSK,Standard,23,20,7297.9663985115285
GSK,Standard,23,29,4271.51924117621
GSK,Standard,23,51,3766.3982012208926
GSK,Standard,23,79,3479.1746806927135
GSK,Standard,23,129,3436.5314735542984
GSK,Standard,23,153,3267.926679203028
GSK,Standard,23,919,3233.7737179888695
GSK,Standard,23,1789,3226.1577961538896
GSK,Standard,23,2266,3208.2285661079477
GSK,Standard,23,2856,3189.597212073959
GSK,Standard,23,2952,3188.1686374910205
GSK,Standard,23,3409,3133.212647195296
GSK,Standard,23,3678,3129.9166080068953
GSK,Standard,23,3864,3108.4472736798702
GSK,Standard,23,5501,3107.5709699429144
GSK,Standard,23,5518,3105.798166793991
GSK,Standard,23,5839,3104.73636356561
GSK,Standard,23,6047,3102.6493699725984
GSK,Standard,23,6518,3097.83578333578
GSK,Standard,23,6574,3093.6950640165296
GSK,Standard,23,7867,3093.678608641502
GSK,Standard,23,7880,3090.0543588934916
GSK,Standard,23,8570,3089.742041396167
GSK,Standard,23,8649,3089.2297493949995
GSK,Standard,23,9562,3088.8045582961245
GSK,Standard,23,9686,3088.6538585234916
GSK,Standard,23,9963,3088.3852643703012
GSK,Standard,23,9982,3088.1105428051223
GSK,Standard,24,1,4549.653214342499
GSK,Standard,24,8,4200.3315142301435
GSK,Standard,24,22,3780.7464518068655
GSK,Standard,24,67,3471.129965651579
GSK,Standard,24,376,3463.259102343743
GSK,Standard,24,445,3274.1739476239377
GSK,Standard,24,501,3234.8604000380983
GSK,Standard,24,754,3214.6583044106005
GSK,Standard,24,1720,3155.288706382669
GSK,Standard,24,3180,3142.3319967193324
GSK,Standard,24,3430,3137.8197590219793
GSK,Standard,24,3740,3131.8262905498013
GSK,Standard,24,4301,3123.3361059156405
GSK,Standard,24,4353,3117.8200656654894
GSK,Standard,24,5178,3117.221875477724
GSK,Standard,24,5383,3110.4759244018373
GSK,Standard,24,5733,3109.3813386508473
GSK,Standard,24,5786,3105.7796115636256
GSK,Standard,24,5801,3104.174265142465
GSK,Standard,24,5996,3100.1855013193076
GSK,Standard,24,6051,3097.543405830966
GSK,Standard,24,6651,3096.983743242343
GSK,Standard,24,6658,3096.929809365262
GSK,Standard,24,6666,3094.8413303278703
GSK,Standard,24,6705,3093.6441149801517
GSK,Standard,24,6749,3093.2399795403103
GSK,Standard,24,6852,3091.4838689759
GSK,Standard,24,6961,3089.5722050831578
GSK,Standard,24,8465,3089.0102980293473
GSK,Standard,24,8868,3087.566968646859
GSK,Standard,24,9563,3087.4541515734927
GSK,Standard,24,9650,3087.2126879198554
GSK,Standard,25,1,4538.7556460053875
GSK,Standard,25,14,3727.692592278927
GSK,Standard,25,63,3700.332327455923
GSK,Standard,25,114,3675.8506241642503
GSK,Standard,25,205,3610.7310881632393
GSK,Standard,25,346,3564.386042054156
GSK,Standard,25,443,3505.9585571399266
GSK,Standard,25,610,3444.8387045161267
GSK,Standard,25,942,3402.2388013337786
GSK,Standard,25,952,3305.4623805257806
GSK,Standard,25,1145,3223.9641807728176
GSK,Standard,25,1261,3215.392556688052
GSK,Standard,25,1702,3209.2997335408804
GSK,Standard,25,2002,3190.0128027297815
GSK,Standard,25,2841,3137.150456445166
GSK,Standard,25,4372,3134.4961610732153
GSK,Standard,25,4469,3124.9021051726536
GSK,Standard,25,4951,3123.129410675655
GSK,Standard,25,5169,3122.5107844023855
GSK,Standard,25,5369,3114.4773616121242
GSK,Standard,25,5671,3113.453475158112
GSK,Standard,25,5702,3112.3270260465947
GSK,Standard,25,6153,3109.952990645998
GSK,Standard,25,6175,3104.8399779557963
GSK,Standard,25,6353,3103.637016641718
GSK,Standard,25,6369,3103.116446856616
GSK,Standard,25,6458,3100.6337486710454
GSK,Standard,25,6581,3095.732794749133
GSK,Standard,25,6959,3091.466074803935
GSK,Standard,25,7050,3090.7864418985105
GSK,Standard,25,7454,3090.406906350357
GSK,Standard,25,7750,3090.2104301520726
GSK,Standard,25,7774,3088.6714509109706
GSK,Standard,25,8449,3088.183317271159
GSK,Standard,25,9078,3088.148305170659
GSK,Standard,25,9088,3087.7102060620973
GSK,Standard,25,9160,3087.5412417190673
GSK,Standard,25,9581,3087.501994947594
GSK,Standard,25,9858,3087.059501543029
GSK,Standard,26,1,261196.9667241564
GSK,Standard,26,3,5841.554572790181
GSK,Standard,26,16,3972.5285048106066
GSK,Standard,26,50,3615.8817085043543
GSK,Standard,26,93,3604.8304771102626
GSK,Standard,26,441,3540.093765569101
GSK,Standard,26,490,3515.538389414464
GSK,Standard,26,499,3429.664687366828
GSK,Standard,26,728,3371.4072482968504
GSK,Standard,26,912,3269.931102010621
GSK,Standard,26,1210,3234.9460479938416
GSK,Standard,26,1486,3191.87639159445
GSK,Standard,26,2429,3190.505678184197
GSK,Standard,26,2876,3166.6983354280105
GSK,Standard,26,3199,3155.288706382669
GSK,Standard,26,3759,3134.9030224500643
GSK,Standard,26,4604,3134.3480609521116
GSK,Standard,26,4855,3127.8982466972047
GSK,Standard,26,5147,3125.6434383779015
GSK,Standard,26,5196,3125.1645286582616
GSK,Standard,26,5379,3116.925760274122
GSK,Standard,26,6157,3113.4914902949226
GSK,Standard,26,6168,3110.0552403545444
GSK,Standard,26,6171,3106.4172071284484
GSK,Standard,26,6359,3105.0653397811298
GSK,Standard,26,6467,3099.793778320951
GSK,Standard,26,6851,3097.791483795197
GSK,Standard,26,6863,3094.9274486847835
GSK,Standard,26,6887,3094.4813342494845
GSK,Standard,26,7175,3094.4713105478777
GSK,Standard,26,7271,3093.393654223315
GSK,Standard,26,7298,3091.583423801484
GSK,Standard,26,7361,3089.5921051665855
GSK,Standard,26,7958,3089.312442284147
GSK,Standard,26,8053,3088.803620146794
GSK,Standard,26,8249,3088.2995395276375
GSK,Standard,26,8480,3087.6829155115906
GSK,Standard,26,8860,3087.4363296074794
GSK,Standard,26,8955,3087.364813769727
GSK,Standard,26,9668,3087.321599201397
GSK,Standard,26,9908,3087.2012945604097
GSK,Standard,27,1,261399.4659042515
GSK,Standard,27,2,204175.62198369045
GSK,Standard,27,7,4904.932829755293
GSK,Standard,27,15,4347.744802257169
GSK,Standard,27,23,3725.307600143363
GSK,Standard,27,204,3675.719769726233
GSK,Standard,27,302,3645.8639314382767
GSK,Standard,27,425,3560.0311007098226
GSK,Standard,27,493,3527.6818231912916
GSK,Standard,27,563,3467.5178450885023
GSK,Standard,27,852,3410.382737443497
GSK,Standard,27,951,3332.0659342909053
GSK,Standard,27,1296,3319.7005498213043
GSK,Standard,27,1912,3264.9664522284643
GSK,Standard,27,2129,3198.8535111057486
GSK,Standard,27,2475,3183.355120441056
GSK,Standard,27,2501,3158.7693543649875
GSK,Standard,27,2669,3152.512655723658
GSK,Standard,27,3023,3128.1886628033812
GSK,Standard,27,3819,3123.0397281945957
GSK,Standard,27,3825,3116.8786384829764
GSK,Standard,27,4409,3107.5711524992785
GSK,Standard,27,4658,3082.424899439931
GSK,Standard,28,1,1203455.4311547554
GSK,Standard,28,2,1010903.4424194415
GSK,Standard,28,3,5585.25832818998
GSK,Standard,28,10,5342.7907503939205
GSK,Standard,28,15,4312.433516158216
GSK,Standard,28,22,4223.59104446056
GSK,Standard,28,24,3935.7114053587584
GSK,Standard,28,91,3744.9082104772374
GSK,Standard,28,115,3708.445085653882
GSK,Standard,28,312,3554.919449157799
GSK,Standard,28,340,3493.571770759306
GSK,Standard,28,437,3489.2627479839007
GSK,Standard,28,682,3405.926393242697
GSK,Standard,28,824,3399.408519297545
GSK,Standard,28,1585,3372.849611366055
GSK,Standard,28,1945,3364.6142130813732
GSK,Standard,28,2200,3344.2016580285654
GSK,Standard,28,2377,3244.106033762626
GSK,Standard,28,2811,3208.6170715292774
GSK,Standard,28,3011,3192.3969148081537
GSK,Standard,28,4307,3189.875175130531
GSK,Standard,28,4366,3177.114434357846
GSK,Standard,28,5030,3168.4355084953127
GSK,Standard,28,5242,3152.851996210807
GSK,Standard,28,5401,3136.70470407146
GSK,Standard,28,6572,3135.8458711371172
GSK,Standard,28,6666,3129.2976542965525
GSK,Standard,28,6884,3128.850225369
GSK,Standard,28,6954,3124.403931898688
GSK,Standard,28,6964,3122.8318899592596
GSK,Standard,28,7072,3120.9682608101857
GSK,Standard,28,7180,3120.884056165412
GSK,Standard,28,7249,3105.3652693940344
GSK,Standard,28,7858,3105.0282136696833
GSK,Standard,28,8001,3100.903851194475
GSK,Standard,28,8538,3099.6988578372534
GSK,Standard,28,9350,3097.598841047247
GSK,Standard,28,9632,3097.5907849524315
GSK,Standard,28,9677,3094.961037692139
GSK,Standard,29,1,904508.5958866221
GSK,Standard,29,2,167456.4042373546
GSK,Standard,29,7,5201.530812472958
GSK,Standard,29,10,4054.740969015883
GSK,Standard,29,11,3881.6411420316113
GSK,Standard,29,24,3703.552979170217
GSK,Standard,29,138,3682.9811866083483
GSK,Standard,29,191,3391.128489477016
GSK,Standard,29,401,3322.237298462491
GSK,Standard,29,984,3171.59714653895
GSK,Standard,29,1602,3159.7983709334558
GSK,Standard,29,2203,3132.2040053669384
GSK,Standard,29,2353,3126.8358298174653
GSK,Standard,29,4148,3124.62852115795
GSK,Standard,29,5105,3118.754593636334
GSK,Standard,29,5540,3112.2231951474846
GSK,Standard,29,5901,3110.849897075531
GSK,Standard,29,6326,3109.8105926301523
GSK,Standard,29,6944,3108.516800108904
GSK,Standard,29,7059,3108.113273954614
GSK,Standard,29,7137,3100.639082807911
GSK,Standard,29,7288,3097.693112440397
GSK,Standard,29,7974,3096.1762113473837
GSK,Standard,29,9179,3095.7947050473254
GSK,Standard,29,9282,3095.6457079059014
GSK,Standard,29,9292,3095.563911982762
GSK,Standard,2,1,353847.7424780479
GSK,Standard,2,2,4269.688374881363
GSK,Standard,2,3,4182.538706289939
GSK,Standard,2,4,4103.423502452588
GSK,Standard,2,19,3433.211805316306
GSK,Standard,2,485,3403.3102305482976
GSK,Standard,2,793,3397.007233430453
GSK,Standard,2,981,3291.887753816514
GSK,Standard,2,1284,3241.556108763089
GSK,Standard,2,1505,3218.1474327315386
GSK,Standard,2,1563,3170.0368555337323
GSK,Standard,2,1786,3153.634471236515
GSK,Standard,2,3569,3148.03908768892
GSK,Standard,2,3606,3141.2652740067824
GSK,Standard,2,3751,3139.65334569809
GSK,Standard,2,4520,3135.636823562702
GSK,Standard,2,4669,3131.08101035164
GSK,Standard,2,4728,3129.7659670478924
GSK,Standard,2,4971,3127.2191705820437
GSK,Standard,2,5278,3126.885947955809
GSK,Standard,2,5288,3126.1009699374285
GSK,Standard,2,5451,3125.409817284027
GSK,Standard,2,5452,3124.9693955929006
GSK,Standard,2,5544,3122.8239211220807
GSK,Standard,2,5657,3120.760121536763
GSK,Standard,2,5665,3116.515218860222
GSK,Standard,2,5748,3113.8653377532974
GSK,Standard,2,5759,3112.893742761282
GSK,Standard,2,5851,3112.5657110247244
GSK,Standard,2,5959,3110.1946190576323
GSK,Standard,2,6029,3109.06471145691
GSK,Standard,2,6158,3106.4591887203037
GSK,Standard,2,6285,3105.5040437465564
GSK,Standard,2,6312,3105.153438318424
GSK,Standard,2,6346,3102.701475945939
GSK,Standard,2,6351,3101.5378603526265
GSK,Standard,2,6353,3100.6718939499096
GSK,Standard,2,6446,3098.47184565098
GSK,Standard,2,6457,3098.4488071077826
GSK,Standard,2,6650,3098.292690138266
GSK,Standard,2,6667,3097.8630386352843
GSK,Standard,2,6750,3097.3207520536334
GSK,Standard,2,6752,3097.07210570438
GSK,Standard,2,6789,3096.6888997857445
GSK,Standard,2,6850,3096.404769419245
GSK,Standard,2,6857,3094.9819592545573
GSK,Standard,2,6981,3094.6682695777413
GSK,Standard,2,7047,3094.024201731705
GSK,Standard,2,7052,3094.017062878473
GSK,Standard,2,7148,3093.8697041106616
GSK,Standard,2,7154,3093.293333610723
GSK,Standard,2,7165,3093.27916928339
GSK,Standard,2,7167,3093.2623724680234
GSK,Standard,2,7251,3093.160575384418
GSK,Standard,2,7254,3092.872435789833
GSK,Standard,2,7377,3092.867161603705
GSK,Standard,2,7452,3092.3558147226267
GSK,Standard,2,7454,3091.7605826895333
GSK,Standard,2,7614,3091.1688754062466
GSK,Standard,2,7633,3089.7095174382857
GSK,Standard,2,7958,3089.6660124887153
GSK,Standard,2,8052,3089.6649638348026
GSK,Standard,2,8056,3089.615224008242
GSK,Standard,2,8074,3089.533341750329
GSK,Standard,2,8078,3089.3569349764393
GSK,Standard,2,8121,3089.118509606721
GSK,Standard,2,8155,3089.084941894772
GSK,Standard,2,8163,3088.840414075767
GSK,Standard,2,8238,3088.747398315694
GSK,Standard,2,8261,3088.5243735787017
GSK,Standard,2,8353,3088.470895147629
GSK,Standard,2,8440,3088.2484683802604
GSK,Standard,2,8453,3088.1622801171566
GSK,Standard,2,8473,3088.1370652555015
GSK,Standard,2,8476,3087.9841390416536
GSK,Standard,2,8649,3087.7891293512153
GSK,Standard,2,8673,3087.7436508145265
GSK,Standard,2,8746,3087.384401841111
GSK,Standard,2,8850,3087.306314443152
GSK,Standard,2,8963,3087.0449296402894
GSK,Standard,2,9368,3087.0115692510294
GSK,Standard,2,9964,3087.0006007116435
GSK,Standard,3,1,434496.54097431153
GSK,Standard,3,4,6289.261314813248
GSK,Standard,3,13,4332.100050635231
GSK,Standard,3,22,4101.465532811658
GSK,Standard,3,39,3964.2297863834656
GSK,Standard,3,41,3880.7191205307477
GSK,Standard,3,78,3644.871436239276
GSK,Standard,3,116,3601.8461826391513
GSK,Standard,3,324,3562.3697423478848
GSK,Standard,3,364,3431.157647140688
GSK,Standard,3,584,3364.446863048018
GSK,Standard,3,600,3340.137649491638
GSK,Standard,3,702,3213.271234781178
GSK,Standard,3,801,3184.9524682308456
GSK,Standard,3,1904,3127.661151961373
GSK,Standard,3,2613,3121.9668199683506
GSK,Standard,3,2966,3118.1779702914796
GSK,Standard,3,3177,3111.2183186933958
GSK,Standard,3,3291,3097.5186302208676
GSK,Standard,3,4755,3095.308020216891
GSK,Standard,3,6177,3094.5705408963204
GSK,Standard,3,6251,3093.6388030109074
GSK,Standard,3,6773,3093.406038825066
GSK,Standard,3,6779,3092.962382516285
GSK,Standard,3,7719,3092.7760267838994
GSK,Standard,3,7863,3092.769136942037
GSK,Standard,3,8130,3092.2556438503084
GSK,Standard,3,8301,3091.8641066808736
GSK,Standard,3,9383,3091.773121641962
GSK,Standard,4,1,31190.557594645456
GSK,Standard,4,4,5109.941055530428
GSK,Standard,4,13,4876.555227326665
GSK,Standard,4,41,3564.843414414229
GSK,Standard,4,203,3547.3802034541277
GSK,Standard,4,274,3483.768314166755
GSK,Standard,4,662,3413.7569606783736
GSK,Standard,4,950,3406.963364227225
GSK,Standard,4,1284,3317.6332083057996
GSK,Standard,4,1607,3278.498925999898
GSK,Standard,4,1854,3268.0627325292658
