Dimension,Function,Algorithm,Variant_A,Variant_B,N_Pairs,Mean_Log10_AminusB,Median_Log10_AminusB,Shapiro_p,Paired_t_p,Wilcoxon_p,Cohen_dz,Rank_Biserial,Wilcoxon_p_Holm_Block,Paired_t_p_Holm_Block
10,6,OPA,IBREAKDOWN-CF,SHAP-CF,30,-0.006675229496680505,0.0,1.2314009977656408e-09,0.3114814809819116,0.4688451964332785,-0.18806839156603208,-0.2,1.0,1.0
10,6,OPA,IBREAKDOWN-CF,Standard,30,0.004647595380527273,0.0,3.314717655343669e-08,0.6593669958867134,0.7368532973598002,0.08131111753207286,0.3333333333333333,1.0,1.0
10,6,OPA,LIME-CF,SHAP-CF,30,-0.002883544283755235,0.0,8.339912407072445e-11,0.6243604358744599,0.6318598717596959,-0.09036622225009833,0.0,1.0,1.0
10,6,OPA,LIME-CF,Standard,30,0.008439280593452543,0.0,7.025267127023042e-11,0.290543017180201,0.8518735706940674,0.19655564699804295,0.14285714285714285,1.0,1.0
10,6,OPA,SHAP-CF,Standard,30,0.011322824877207779,0.0,6.05143560404831e-11,0.19059621201408575,0.5595091741435549,0.24468057948436595,0.0,1.0,1.0
10,6,PSO,ACME-CF,IBREAKDOWN-CF,30,-0.016826452517219873,0.0,8.046333697984844e-06,0.25139420126723855,0.45527280991543384,-0.21367299793178898,-0.15789473684210525,1.0,1.0
10,6,PSO,ACME-CF,LIME-CF,30,-0.014151176017186051,0.0,1.3406057633208892e-07,0.5449494436383169,0.41146474044009396,-0.11183533907438747,0.2,1.0,1.0
10,6,PSO,ACME-CF,SHAP-CF,30,-0.006761361245048203,0.0,4.0436091469381584e-07,0.6871255081845475,0.4939012303138084,-0.07427526164907196,0.15789473684210525,1.0,1.0
10,6,PSO,ACME-CF,Standard,30,-0.0004774593169743306,0.0,3.0079921350719376e-05,0.9717942691146304,0.45527280991543384,-0.006511410542564623,0.2631578947368421,1.0,1.0
10,6,PSO,IBREAKDOWN-CF,LIME-CF,30,0.0026752765000338224,0.0,4.216988192422375e-05,0.8818555091008983,0.43304828842793475,0.027373871330869628,0.2,1.0,1.0
10,6,PSO,IBREAKDOWN-CF,SHAP-CF,30,0.01006509127217167,0.0,3.8525220171839556e-05,0.4626343022742093,0.26272224684071965,0.1359051818867029,0.2,1.0,1.0
10,6,PSO,IBREAKDOWN-CF,Standard,30,0.01634899320024554,0.0,1.0474003450571473e-05,0.35386262221280107,0.3317228918094638,0.17202538425501013,0.2631578947368421,1.0,1.0
10,6,PSO,LIME-CF,SHAP-CF,30,0.007389814772137848,0.0,0.00024583524733400513,0.5047510560308723,0.5502919421280152,0.12331668435079639,0.15789473684210525,1.0,1.0
10,6,PSO,LIME-CF,Standard,30,0.013673716700211721,0.0,2.1289880566352425e-07,0.5389615566823075,0.5015913016269502,0.11351614605184998,0.1,1.0,1.0
10,6,PSO,SHAP-CF,Standard,30,0.006283901928073873,0.0,7.86382511385272e-07,0.7084514402791113,0.9404809859004396,0.06894644250679141,0.0,1.0,1.0
10,6,SBOA,ACME-CF,IBREAKDOWN-CF,30,-0.009012080943920387,-2.7540330016506687e-09,1.0100322351477842e-06,0.4586694032975689,0.019660815596580505,-0.1371238067428595,-0.4444444444444444,0.11796489357948303,1.0
10,6,SBOA,ACME-CF,LIME-CF,30,0.004369709182073282,-2.2175608016539172e-09,2.3670262649618165e-07,0.8071708065335417,0.25343610532581806,0.04497141678676507,-0.2,0.8517314121127129,1.0
10,6,SBOA,ACME-CF,SHAP-CF,30,0.0031331114979057458,-2.303443213946821e-09,2.0402761830520335e-06,0.7609330336691436,0.21293285302817822,0.056075486872144226,-0.2222222222222222,0.8517314121127129,1.0
10,6,SBOA,ACME-CF,Standard,30,-0.027265983686693706,-1.573919794495282e-08,9.575939888466928e-09,0.01558924750465566,5.718320608139038e-07,-0.46913270710589017,-0.8823529411764706,5.718320608139038e-06,0.1558924750465566
10,6,SBOA,IBREAKDOWN-CF,LIME-CF,30,0.013381790125993668,2.580158309228864e-12,2.0068931490114757e-08,0.33458806235551286,0.3284698575735092,0.1791498869704107,0.23076923076923078,0.8517314121127129,1.0
10,6,SBOA,IBREAKDOWN-CF,SHAP-CF,30,0.012145192441826132,1.475708444331758e-12,7.402423406373546e-07,0.25976252373555386,0.07672121562063694,0.20985979457790718,0.38461538461538464,0.3836060781031847,1.0
10,6,SBOA,IBREAKDOWN-CF,Standard,30,-0.01825390274277332,-1.2323475573339238e-12,3.1962568207253344e-10,0.08002888148072906,0.0012321043759584427,-0.3311996620337872,-1.0,0.008624730631709099,0.6402310518458325
10,6,SBOA,LIME-CF,SHAP-CF,30,-0.001236597684167536,-2.930988785010413e-14,4.516498531341283e-09,0.8956468481926876,0.935398668050766,-0.024157790353350698,0.0,0.935398668050766,1.0
10,6,SBOA,LIME-CF,Standard,30,-0.03163569286876699,-1.432542973134332e-11,5.074167798175719e-08,0.10815445829816721,0.0008718203753232956,-0.30265670051187116,-0.8181818181818182,0.006974563002586365,0.7570812080871705
10,6,SBOA,SHAP-CF,Standard,30,-0.03039909518459945,-6.932321383601447e-11,2.9152264221120192e-06,0.036626912583477673,0.0006084088236093521,-0.40004081673028075,-0.8333333333333334,0.005475679412484169,0.32964221325129905
10,6,jSO,ACME-CF,IBREAKDOWN-CF,30,-0.023485355605679784,6.003097202819663e-05,0.0013749021883725033,0.7254735791466229,0.8552717231214046,-0.06473622823571394,0.0,1.0,1.0
10,6,jSO,ACME-CF,LIME-CF,30,0.018903470342986377,0.0028804761333547924,0.23033970044540994,0.8158209914405501,0.7000329215079546,0.04291424743856096,0.06666666666666667,1.0,1.0
10,6,jSO,ACME-CF,SHAP-CF,30,-0.03779249663090194,0.0015657848171547195,0.0009758235686765788,0.5070728184708183,0.9515264742076397,-0.12264030426266005,0.06666666666666667,1.0,1.0
10,6,jSO,ACME-CF,Standard,30,0.10428027883934281,0.049465103517284004,0.0056403020784932855,0.168108501067421,0.029325857758522034,0.2580970100146359,0.4,0.23460686206817627,1.0
10,6,jSO,IBREAKDOWN-CF,LIME-CF,30,0.04238882594866615,0.0031935574004949563,0.0013157790786868643,0.5030445781732038,0.25343610532581806,0.12381491945749556,0.26666666666666666,1.0,1.0
10,6,jSO,IBREAKDOWN-CF,SHAP-CF,30,-0.014307141025222158,-0.015187807488384358,8.995845371338351e-05,0.7256949477894546,0.24494642950594425,-0.06468171326846228,-0.2,1.0,1.0
10,6,jSO,IBREAKDOWN-CF,Standard,30,0.12776563444502256,0.03124351607054321,4.045199395388124e-05,0.03922871250530874,0.015460003167390823,0.39424572816927794,0.26666666666666666,0.1391400285065174,0.35305841254777864
10,6,jSO,LIME-CF,SHAP-CF,30,-0.05669596697388832,-0.022479131334193464,8.744442524074774e-05,0.3102350330253721,0.09194962680339813,-0.1885622722892983,-0.26666666666666666,0.6436473876237869,1.0
10,6,jSO,LIME-CF,Standard,30,0.08537680849635641,0.005980849358117379,6.138388797052228e-06,0.31167095561295843,0.6554384250193834,0.18799343612634822,0.06666666666666667,1.0,1.0
10,6,jSO,SHAP-CF,Standard,30,0.14207277547024474,0.03379817027856685,2.618465011877432e-06,0.006696590896733138,0.0008718203753232956,0.5332343408309028,0.4,0.008718203753232956,0.06696590896733137
10,7,BA,ACME-CF,IBREAKDOWN-CF,30,-0.032189317629699614,-0.01673016637279412,0.0010864279025755814,0.016207746144740826,0.02084985189139843,-0.46609191210835027,-0.26666666666666666,0.18764866702258587,0.14586971530266743
10,7,BA,ACME-CF,LIME-CF,30,-0.012422154810400305,-0.0049212104659099865,0.5430377949193488,0.1392430547434173,0.20540969260036945,-0.27758339633691076,-0.2,1.0,0.7167239344419585
10,7,BA,ACME-CF,SHAP-CF,30,-0.017101634384858847,-0.019258811474883397,0.08207846434847693,0.054784599207981524,0.052263347432017326,-0.3654036620773832,-0.3333333333333333,0.4181067794561386,0.42359720833358216
10,7,BA,ACME-CF,Standard,30,-0.005081435732171531,0.0018189467098538303,0.022848332745109837,0.6137608500623475,0.9676735773682594,-0.09315253708988806,0.0,1.0,1.0
10,7,BA,IBREAKDOWN-CF,LIME-CF,30,0.01976716281929931,0.012122370853970388,2.5539313258822715e-05,0.05294965104169777,0.10256331911359981,0.368397193963208,0.1724137931034483,0.6436473876237869,0.42359720833358216
10,7,BA,IBREAKDOWN-CF,SHAP-CF,30,0.01508768324484077,0.0019954349190057785,3.46413985568335e-05,0.17833141579251266,0.4771064817905426,0.2518340034123069,0.06666666666666667,1.0,0.7167239344419585
10,7,BA,IBREAKDOWN-CF,Standard,30,0.027107881897528087,0.017131986747433103,0.00020612281572053234,0.006838762866902653,0.00510702335675597,0.5316802598624815,0.4482758620689655,0.0510702335675597,0.06838762866902653
10,7,BA,LIME-CF,SHAP-CF,30,-0.004679479574458541,-0.0008825785273852693,0.06713566431765475,0.39423541256575834,0.6701805889606476,-0.1578937645229722,0.0,1.0,1.0
10,7,BA,LIME-CF,Standard,30,0.007340719078228775,0.005622192729700104,0.7232999296964874,0.3530452080736156,0.3146663265696793,0.17232217745819728,0.3793103448275862,1.0,1.0
10,7,BA,SHAP-CF,Standard,30,0.012020198652687315,0.02017092301694734,0.5305797579717884,0.11945398907365976,0.09194962680339813,0.29292921300383207,0.4,0.6436473876237869,0.7167239344419585
10,7,GSK,ACME-CF,IBREAKDOWN-CF,30,0.09239501674591905,0.011742522646338793,3.858911174109966e-06,0.1786591718179164,0.17719271034002304,0.2516379210333384,0.2,0.34119679033756256,0.5359775154537492
10,7,GSK,ACME-CF,LIME-CF,30,-0.30394231970207103,-0.07305637740916893,3.564394151195775e-09,0.030417957590306875,1.8244609236717224e-05,-0.4155241744433762,-0.8,0.00010946765542030334,0.17354198933099668
10,7,GSK,ACME-CF,SHAP-CF,30,0.11844896242293275,0.03020260314091594,9.913926511629158e-07,0.37818185383592084,0.018529480323195457,0.16339484058449574,0.6,0.05558844096958637,0.7563637076718417
10,7,GSK,ACME-CF,Standard,30,1.2944447791492832,0.051301970689407006,9.204165002785205e-09,0.02248473638127322,1.0609626770019531e-05,0.4401376423098964,0.8666666666666667,7.426738739013672e-05,0.17354198933099668
10,7,GSK,IBREAKDOWN-CF,LIME-CF,30,-0.39633733644799013,-0.07607639269217814,4.695864363647974e-09,0.021692748666374585,3.2391399145126343e-06,-0.44301475672668233,-0.8,2.5913119316101074e-05,0.17354198933099668
10,7,GSK,IBREAKDOWN-CF,SHAP-CF,30,0.02605394567701373,0.007631844013457734,1.3462993074164572e-05,0.8233059949798514,0.17059839516878128,0.041138717556505444,0.2,0.34119679033756256,0.8233059949798514
10,7,GSK,IBREAKDOWN-CF,Standard,30,1.2020497624033644,0.02558550390487524,1.891496369652474e-08,0.025643783399026822,4.4075772166252136e-05,0.42951278701414825,0.8,0.00022037886083126068,0.17354198933099668
10,7,GSK,LIME-CF,SHAP-CF,30,0.42239128212500376,0.08566524922906449,5.993688765013668e-09,0.012532217795576471,3.855675458908081e-07,0.48603303816021526,0.9333333333333333,3.470107913017273e-06,0.12321954529168766
10,7,GSK,LIME-CF,Standard,30,1.5983870988513544,0.09974102529836293,7.174010365348414e-09,0.012321954529168766,9.313225746154785e-09,0.48733226955138603,0.9333333333333333,9.313225746154785e-08,0.12321954529168766
10,7,GSK,SHAP-CF,Standard,30,1.1759958167263507,0.020021335452656608,3.235517917080601e-08,0.025665596177227697,0.00020912662148475647,0.4294436674162859,0.8,0.0008365064859390259,0.17354198933099668
10,7,GWO,ACME-CF,IBREAKDOWN-CF,30,0.007589938082318041,0.020295094301492456,0.06869312604901312,0.5397431194366249,0.308520769700408,0.11329620537561567,0.13333333333333333,1.0,1.0
10,7,GWO,ACME-CF,LIME-CF,30,0.0050554071197615935,0.020960636221036943,0.24354153852156696,0.7281745907312638,0.4771064817905426,0.06407147269339734,0.3333333333333333,1.0,1.0
10,7,GWO,ACME-CF,SHAP-CF,30,0.0005001634120796498,-0.012085606822325734,0.3434836194162857,0.9716702379288517,0.9515264742076397,0.006540056303417399,-0.06666666666666667,1.0,1.0
10,7,GWO,ACME-CF,Standard,30,-0.004092774822139456,0.010001750162179412,0.30091599712841355,0.7625013740536757,0.9515264742076397,-0.05569556323681672,0.13333333333333333,1.0,1.0
10,7,GWO,IBREAKDOWN-CF,LIME-CF,30,-0.002534530962556447,0.011257041140951829,0.38794235477360484,0.8296546373829365,0.9515264742076397,-0.03963589540190249,0.2,1.0,1.0
10,7,GWO,IBREAKDOWN-CF,SHAP-CF,30,-0.007089774670238391,-0.0005489581430564439,0.8887056768192486,0.562605101569895,0.5698575973510742,-0.10693447439397587,0.0,1.0,1.0
10,7,GWO,IBREAKDOWN-CF,Standard,30,-0.011682712904457496,-0.009690733344000835,0.4567735172245053,0.31282898842410295,0.42795460671186447,-0.18753600832277847,-0.13333333333333333,1.0,1.0
10,7,GWO,LIME-CF,SHAP-CF,30,-0.004555243707681944,-0.007711941512542508,0.5486598541463387,0.7110192814802768,0.5027610473334789,-0.06830895291494125,-0.13333333333333333,1.0,1.0
10,7,GWO,LIME-CF,Standard,30,-0.00914818194190105,-0.012276891406882484,0.32757930944241886,0.44672104923252653,0.2710056286305189,-0.1408343376605519,-0.13333333333333333,1.0,1.0
10,7,GWO,SHAP-CF,Standard,30,-0.0045929382342191055,0.0016845968743430806,0.9827078161734168,0.7554154499756403,0.6554384250193834,-0.0574141022544192,0.0,1.0,1.0
10,7,L-SHADE,ACME-CF,IBREAKDOWN-CF,30,0.22221468782160214,0.16422314509855435,0.29981111823917445,0.13747636698070173,0.12413446232676506,0.2788783399886024,0.4,0.6206723116338253,0.6873818349035087
10,7,L-SHADE,ACME-CF,LIME-CF,30,-0.23129918982123457,-0.031705983192840265,0.17265898491485968,0.22086371916546277,0.2621222734451294,-0.22843564730492516,-0.06666666666666667,0.7863668203353882,0.6873818349035087
10,7,L-SHADE,ACME-CF,SHAP-CF,30,0.05718401259257626,-0.01613899353422288,0.037835866394717,0.7610075983702921,0.9515264742076397,0.05605741824086012,-0.06666666666666667,0.9515264742076397,0.7610075983702921
10,7,L-SHADE,ACME-CF,Standard,30,2.48460155224334,2.9244902216645667,0.20361750528375747,9.897061040036274e-08,2.0489096641540527e-07,1.2833973179101814,0.8666666666666667,1.8440186977386475e-06,8.907354936032647e-07
10,7,L-SHADE,IBREAKDOWN-CF,LIME-CF,30,-0.4535138776428368,-0.4341621099194441,0.0896800321540285,0.014219415607840779,0.022098854184150696,-0.4762860241473792,-0.2,0.13259312510490417,0.08531649364704467
10,7,L-SHADE,IBREAKDOWN-CF,SHAP-CF,30,-0.1650306752290259,-0.0882512346363088,0.33894342714379816,0.31743273570057184,0.2621222734451294,-0.18572901619400178,-0.2,0.7863668203353882,0.6873818349035087
10,7,L-SHADE,IBREAKDOWN-CF,Standard,30,2.2623868644217375,2.805876399079522,0.021553017342275424,6.861202185479469e-07,1.4193356037139893e-06,1.1517309560984936,0.8,9.935349225997925e-06,4.802841529835629e-06
10,7,L-SHADE,LIME-CF,SHAP-CF,30,0.2884832024138108,0.024283433589951775,0.01489671763833264,0.14134967009642302,0.140283040702343,0.2760565761137752,0.2,0.6206723116338253,0.6873818349035087
10,7,L-SHADE,LIME-CF,Standard,30,2.715900742064574,2.7457672694109534,0.1623606441734361,6.399120151624643e-08,1.0244548320770264e-07,1.313576948559642,0.8666666666666667,1.0244548320770264e-06,6.399120151624644e-07
10,7,L-SHADE,SHAP-CF,Standard,30,2.4274175396507633,2.671789903442897,0.5298483405722848,4.095847887794367e-07,3.855675458908081e-07,1.1864769518640121,0.8666666666666667,3.084540367126465e-06,3.2766783102354936e-06
10,7,OPA,ACME-CF,IBREAKDOWN-CF,30,0.014827238750106853,-3.552713678800501e-15,3.6214931655198247e-07,0.1539113686859762,0.47106336173321883,0.2673149154198488,-0.12,1.0,1.0
10,7,OPA,ACME-CF,LIME-CF,30,0.008787210321556176,4.394136279861627e-05,9.108340796555607e-07,0.46029911388097644,0.819868406008273,0.13662216222439533,0.15384615384615385,1.0,1.0
10,7,OPA,ACME-CF,SHAP-CF,30,0.015131017404829864,-1.5765166949677223e-14,4.3817097549553044e-06,0.36112519596428694,0.9043841325888762,0.16940819459609083,-0.12,1.0,1.0
10,7,OPA,ACME-CF,Standard,30,-0.002479760183326296,-0.0030933039115965677,7.691513316875243e-07,0.8606915497038223,0.07542850609820376,-0.03232671665424181,-0.44,0.7542850609820375,1.0
10,7,OPA,IBREAKDOWN-CF,LIME-CF,30,-0.006040028428550678,1.2101430968414206e-14,4.391520954057445e-06,0.6858499051730045,0.5237341899765697,-0.07459602910787738,0.0,1.0,1.0
10,7,OPA,IBREAKDOWN-CF,SHAP-CF,30,0.00030377865472301185,-4.739641699991193e-05,1.7840181594087975e-06,0.9849033150223908,0.3740434083783506,0.003484587353440896,-0.2,1.0,1.0
10,7,OPA,IBREAKDOWN-CF,Standard,30,-0.017306998933433147,-0.0007807564926541888,5.300501597734806e-08,0.1334254503865621,0.1301336816880685,-0.2818993775335193,-0.2,1.0,1.0
10,7,OPA,LIME-CF,SHAP-CF,30,0.006343807083273689,-2.0405899192610377e-13,0.00013471546140741405,0.659938413426339,0.9636746235039864,0.0811650612760172,-0.07692307692307693,1.0,1.0
10,7,OPA,LIME-CF,Standard,30,-0.011266970504882472,-0.0014938648170782498,1.5872154436701315e-05,0.4885623186476987,0.17184940048457142,-0.12808186993568496,-0.23076923076923078,1.0,1.0
10,7,OPA,SHAP-CF,Standard,30,-0.01761077758815616,-0.0025585707180929562,3.3877141927179015e-05,0.11116453114757309,0.07570473244625006,-0.29998597860350834,-0.36,0.7542850609820375,1.0
10,7,PSO,ACME-CF,IBREAKDOWN-CF,30,0.0007225452775966461,0.0,1.8490957933628112e-06,0.7737413177633969,0.7366172061350037,0.052979888992832944,-0.05263157894736842,1.0,1.0
10,7,PSO,ACME-CF,LIME-CF,30,0.043380693587454215,-1.4344081478157023e-13,1.4037008050957965e-11,0.32296798892366674,0.21239270063434001,0.18358017838155297,-0.4117647058823529,1.0,1.0
10,7,PSO,ACME-CF,SHAP-CF,30,-0.0037967874408046647,-9.929901345628878e-11,1.4228304012692777e-07,0.3100470484915605,0.12286544122931756,-0.1886368770370584,-0.4444444444444444,0.9829235298345405,1.0
10,7,PSO,ACME-CF,Standard,30,0.0003944838244895517,1.1313172620930345e-12,3.163648073103352e-07,0.9051463795055046,0.4140141737680193,0.021947101543638225,0.14285714285714285,1.0,1.0
10,7,PSO,IBREAKDOWN-CF,LIME-CF,30,0.04265814830985757,0.0,1.768300727724094e-11,0.33163386793973293,0.5034132106662779,0.1802661397261977,-0.2222222222222222,1.0,1.0
10,7,PSO,IBREAKDOWN-CF,SHAP-CF,30,-0.004519332718401311,-4.421685240174611e-12,1.2780218846287772e-06,0.15897304914253813,0.07356496369682643,-0.2639537166336659,-0.4444444444444444,0.6620846732714378,1.0
10,7,PSO,IBREAKDOWN-CF,Standard,30,-0.0003280614531070943,2.220446049250313e-15,2.4540535692929285e-06,0.9283140758017874,0.380904893503636,-0.016568861152246615,0.3,1.0,1.0
10,7,PSO,LIME-CF,SHAP-CF,30,-0.04717748102825888,-7.105427357601002e-15,1.998701507594831e-11,0.28254652987151274,0.31731050786291415,-0.1999108574071688,-0.058823529411764705,1.0,1.0
10,7,PSO,LIME-CF,Standard,30,-0.04298620976296466,2.220446049250313e-15,1.6355827305115777e-11,0.32792436380351564,0.23013934044341644,-0.18167741285061714,0.3684210526315789,1.0,1.0
10,7,PSO,SHAP-CF,Standard,30,0.004191271265294216,7.554068481852028e-12,7.469644194834559e-07,0.11001484797742223,0.014004698339500193,0.30099886664395886,0.625,0.14004698339500193,1.0
10,7,SBOA,ACME-CF,IBREAKDOWN-CF,30,-0.012357808784415303,-0.0013852012104696998,0.0009453797264795793,0.403359650328478,0.15794767439365387,-0.1548307072893892,-0.2,1.0,1.0
10,7,SBOA,ACME-CF,LIME-CF,30,-0.0049609275333902724,-0.002107721407720753,0.0008200547980986253,0.7585367285353226,0.2621222734451294,-0.05665646591568722,-0.26666666666666666,1.0,1.0
10,7,SBOA,ACME-CF,SHAP-CF,30,-0.018997511694916473,-0.0004406260838260012,0.00036168874040290363,0.20972214852300944,0.4898460879921913,-0.2342053204519564,-0.13333333333333333,1.0,1.0
10,7,SBOA,ACME-CF,Standard,30,-0.013892504972154107,-0.004803242710291311,0.010209685054245412,0.2610066135007947,0.19807579927146435,-0.2093005892326057,-0.2,1.0,1.0
10,7,SBOA,IBREAKDOWN-CF,LIME-CF,30,0.00739688125102503,5.5806363024935024e-05,0.000365115049087518,0.5909198516664957,0.685047073289752,0.0992343491748179,0.06666666666666667,1.0,1.0
10,7,SBOA,IBREAKDOWN-CF,SHAP-CF,30,-0.00663970291050117,-8.04551845668966e-05,0.000725042351834154,0.5644863892403857,0.935398668050766,-0.10641694103567031,0.0,1.0,1.0
10,7,SBOA,IBREAKDOWN-CF,Standard,30,-0.0015346961877388044,0.0006386166011647099,6.190239541353753e-05,0.9281185711587638,0.6263462882488966,-0.016614177449554852,0.13333333333333333,1.0,1.0
10,7,SBOA,LIME-CF,SHAP-CF,30,-0.0140365841615262,-4.352996966761058e-05,0.0008596709298614768,0.42131058725668225,0.5561132747679949,-0.14892921413430493,-0.06666666666666667,1.0,1.0
10,7,SBOA,LIME-CF,Standard,30,-0.008931577438763834,0.00046063960518749614,3.391278256250532e-05,0.5543961120858288,0.7151329666376114,-0.1092031206989012,0.2,1.0,1.0
10,7,SBOA,SHAP-CF,Standard,30,0.005105006722762365,0.00037237927396582826,0.0003926195440560797,0.7364410239680709,0.9515264742076397,0.06204237317374172,0.13333333333333333,1.0,1.0
10,7,jSO,ACME-CF,IBREAKDOWN-CF,30,0.15646473203323827,0.11911016124750662,0.417384149046355,0.3797572813378881,0.25343610532581806,0.16284841058942406,0.26666666666666666,1.0,1.0
10,7,jSO,ACME-CF,LIME-CF,30,0.18624048402344115,0.22707354860193507,0.6730865306983645,0.2665111223558169,0.23665234446525574,0.20684936335744594,0.13333333333333333,1.0,1.0
10,7,jSO,ACME-CF,SHAP-CF,30,0.2010394374047099,0.291599799769646,0.9274145106529527,0.21741461082327992,0.22855282202363014,0.23019772827872928,0.2,1.0,1.0
10,7,jSO,ACME-CF,Standard,30,-0.0416271021755814,-0.060580921249989816,0.695551375284003,0.7530451291599444,0.7151329666376114,-0.05799013760796155,-0.2,1.0,1.0
10,7,jSO,IBREAKDOWN-CF,LIME-CF,30,0.029775751990202895,-0.043984689473561336,0.5844092197528198,0.8547938685778024,0.935398668050766,0.033711136832224965,-0.06666666666666667,1.0,1.0
10,7,jSO,IBREAKDOWN-CF,SHAP-CF,30,0.0445747053714716,-0.028365683600090723,0.6638858186923503,0.7868876656317088,0.8393927440047264,0.04981883222364945,0.0,1.0,1.0
10,7,jSO,IBREAKDOWN-CF,Standard,30,-0.19809183420881965,-0.10746296877441869,0.5802209526024293,0.18197146937240966,0.28936620615422726,-0.24967193880719646,-0.13333333333333333,1.0,1.0
10,7,jSO,LIME-CF,SHAP-CF,30,0.014798953381268716,0.1698293554011029,0.14396211658567168,0.9259262128549577,0.7303419969975948,0.01712242045444814,0.2,1.0,1.0
10,7,jSO,LIME-CF,Standard,30,-0.22786758619902261,-0.41447749235727327,0.30335049942578496,0.1622883640827884,0.140283040702343,-0.26179812787211815,-0.2,1.0,1.0
10,7,jSO,SHAP-CF,Standard,30,-0.2426665395802913,-0.11849740861733626,0.29122581331240016,0.052374802739461664,0.10483990423381329,-0.36935376072068327,-0.2,1.0,0.5237480273946167
10,8,BA,ACME-CF,IBREAKDOWN-CF,30,-0.011794513267024194,-0.016639120904062055,0.08540206981367689,0.02569927590482737,0.026228994131088257,-0.4293370491356878,-0.3333333333333333,0.13114497065544128,0.20559420723861896
10,8,BA,ACME-CF,LIME-CF,30,-0.01590740892941359,-0.01843399108976318,0.6464995150214558,0.0012370822142272633,0.0008718203753232956,-0.6534719966562238,-0.6,0.008718203753232956,0.012370822142272633
10,8,BA,ACME-CF,SHAP-CF,30,-0.007721394783519446,-0.010805380468684844,7.607793830905409e-07,0.37551141851333725,0.01453801617026329,-0.164324450429204,-0.4666666666666667,0.08722809702157974,1.0
10,8,BA,ACME-CF,Standard,30,0.011109517607501415,-0.00040014105706531744,9.660985170253348e-09,0.35394060596735577,0.8393927440047264,0.17199709313522502,0.0,1.0,1.0
10,8,BA,IBREAKDOWN-CF,LIME-CF,30,-0.004112895662389393,-0.004619933437155277,0.7559156437044935,0.4398728426484595,0.4299677487600704,-0.14298782330270046,-0.1724137931034483,1.0,1.0
10,8,BA,IBREAKDOWN-CF,SHAP-CF,30,0.004073118483504749,-0.002317795365268216,5.7590472097625536e-08,0.6578161520765157,0.6113514993496755,0.08170778840718611,-0.10344827586206896,1.0,1.0
10,8,BA,IBREAKDOWN-CF,Standard,30,0.022904030874525607,0.013356196527974373,8.504561473400668e-10,0.07103780719155615,0.00274612817210872,0.34214441942619955,0.3103448275862069,0.01922289720476104,0.4262268431493369
10,8,BA,LIME-CF,SHAP-CF,30,0.008186014145894142,0.003124676380531266,4.3022246815852063e-07,0.3216044123811064,0.5666346521781178,0.18410716599520704,0.10344827586206896,1.0,1.0
10,8,BA,LIME-CF,Standard,30,0.027016926536915002,0.025781833396413045,1.6887068920714976e-08,0.02647599675656802,0.0015359768966223925,0.42691282645255607,0.5862068965517241,0.013823792069601533,0.20559420723861896
10,8,BA,SHAP-CF,Standard,30,0.01883091239102086,0.015632313047915902,0.0432293080363482,0.00242732375007179,0.0015359768966223925,0.6064458464529858,0.5862068965517241,0.013823792069601533,0.021845913750646113
10,8,GSK,ACME-CF,IBREAKDOWN-CF,30,-0.036867465275610314,0.006853025975125493,1.5581144556373685e-09,0.5120150789516509,0.17059839516878128,-0.12120618873868234,0.2,0.34119679033756256,1.0
10,8,GSK,ACME-CF,LIME-CF,30,-0.2299470925711916,-0.04534990345123946,3.179091697993992e-06,0.0005710695640157009,3.1478703022003174e-07,-0.7062879001231693,-0.9333333333333333,2.8330832719802856e-06,0.0034264173840942054
10,8,GSK,ACME-CF,SHAP-CF,30,-0.03178093936803622,0.002489806393320637,1.32463565929098e-09,0.5881099736017794,0.9032264724373817,-0.0999902386382111,0.13333333333333333,0.9032264724373817,1.0
10,8,GSK,ACME-CF,Standard,30,0.08487045797312529,0.013564017174489407,3.0035175598255263e-06,0.2369615114499875,0.00018860027194023132,0.2204749298036115,0.8,0.0007544010877609253,0.94784604579995
10,8,GSK,IBREAKDOWN-CF,LIME-CF,30,-0.1930796272955813,-0.03638376027687973,0.000507672166500443,0.0004070780921021808,1.0609626770019531e-05,-0.7291279883217169,-0.8666666666666667,5.3048133850097656e-05,0.0032566247368174465
10,8,GSK,IBREAKDOWN-CF,SHAP-CF,30,0.005086525907574102,-0.004015536325082669,7.275925015945885e-10,0.9069397229186599,0.054921628907322884,0.02153014583242747,-0.26666666666666666,0.16476488672196865,1.0
10,8,GSK,IBREAKDOWN-CF,Standard,30,0.1217379232487356,0.015002659262445706,1.0904048107839953e-05,0.0004314251076876863,2.0489096641540527e-07,0.7252191308441207,0.8,2.0489096641540527e-06,0.0032566247368174465
10,8,GSK,LIME-CF,SHAP-CF,30,0.1981661532031554,0.03712656233484557,0.00025296124283600717,0.00011775450672326895,5.718320608139038e-07,0.8117867120082066,0.8666666666666667,4.5746564865112305e-06,0.0011775450672326894
10,8,GSK,LIME-CF,Standard,30,0.3148175505443168,0.046297034679983695,0.00016977924106480926,0.0002978114626922965,7.994472980499268e-06,0.7500916257643383,0.8666666666666667,4.7966837882995605e-05,0.0026803031642306688
10,8,GSK,SHAP-CF,Standard,30,0.11665139734116152,0.016574038089666177,4.1040856556655125e-06,0.06127694417154401,3.7904828786849976e-06,0.3554730459007753,0.9333333333333333,2.6533380150794983e-05,0.30638472085772006
