Dimension,Function,Algorithm,Variant,Runs,ExecTime_s_Mean,ExecTime_s_Median,ExecTime_s_STD,OptimizerFEs_Mean,ExplanationFEs_Mean,OracleFEs_Mean,ExplanationShare_Mean
10,11,L-SHADE,LIME-CF,30,4.0012614957978565,3.9979641044919845,0.16474003806072812,36395.566666666666,2576.9,2576.9,0.0128845
10,11,L-SHADE,SHAP-CF,30,3.855379237534362,3.8578164790087612,0.12198930083369947,36147.76666666667,1306.0,1306.0,0.006529999999999999
10,11,L-SHADE,Standard,30,3.73951964986724,3.7175759585006745,0.10125723377657492,36200.13333333333,0.0,0.0,0.0
10,11,OPA,ACME-CF,30,19.929205961098585,19.813219687493984,0.4467065273371488,149368.0,50632.0,50632.0,0.25316
10,11,OPA,IBREAKDOWN-CF,30,19.956877868133596,19.863020812503237,0.4224469680047887,163218.0,36782.0,36782.0,0.18391
10,11,OPA,LIME-CF,30,19.919189763867568,19.833279999998922,0.4529827000988623,151904.0,48096.0,48096.0,0.24047999999999997
10,11,OPA,SHAP-CF,30,19.947278037466457,19.870172104005178,0.3608051345850569,162178.0,37822.0,37822.0,0.18911
10,11,OPA,Standard,30,19.890213576468522,19.888731729508436,0.39233685204819924,200000.0,0.0,0.0,0.0
10,11,PSO,ACME-CF,30,8.013537159768264,2.990670916500676,7.371127864276198,69409.33333333333,19072.0,19072.0,0.09535999999999999
10,11,PSO,IBREAKDOWN-CF,30,7.973800868035566,2.9135967085094308,7.372206925976389,73522.3,14400.0,14400.0,0.07200000000000001
10,11,PSO,LIME-CF,30,8.0741164638656,3.0742593749964726,7.391149553872375,70665.3,18192.0,18192.0,0.09096
10,11,PSO,SHAP-CF,30,8.041419890334753,3.03107785400789,7.342956967802046,73877.33333333333,14758.0,14758.0,0.07379
10,11,PSO,Standard,30,7.825194116634278,2.6977103125027497,7.442940711665313,86570.56666666667,0.0,0.0,0.0
10,11,SBOA,ACME-CF,30,19.490478679065806,19.663080124999397,1.526818865614494,148638.83333333334,48760.0,48760.0,0.2438
10,11,SBOA,IBREAKDOWN-CF,30,19.753103543066633,19.680577291997906,0.4803147678162046,161696.0,38304.0,38304.0,0.19152000000000002
10,11,SBOA,LIME-CF,30,19.761686925000202,19.778730041995004,0.3882888163032972,152816.0,47184.0,47184.0,0.23592000000000002
10,11,SBOA,SHAP-CF,30,19.823902351467403,19.709746104497754,0.35923142046410333,161674.0,38326.0,38326.0,0.19163
10,11,SBOA,Standard,30,19.728440673601774,19.66867293749965,0.3931755299088407,200000.0,0.0,0.0,0.0
10,11,jSO,ACME-CF,30,6.130566711134452,6.073378478991799,0.7007553129631886,55444.23333333333,4289.566666666667,4289.566666666667,0.021447833333333333
10,11,jSO,IBREAKDOWN-CF,30,6.390618356935738,6.1864930000083405,0.7308203947145169,58551.166666666664,3520.5333333333333,3520.5333333333333,0.017602666666666666
10,11,jSO,LIME-CF,30,6.541638337398763,6.116087312504533,1.340809514287649,58669.46666666667,5058.966666666666,5058.966666666666,0.025294833333333332
10,11,jSO,SHAP-CF,30,6.262198102766706,6.182822604001558,0.52434033343161,57536.23333333333,3272.0,3272.0,0.01636
10,11,jSO,Standard,30,5.797667879201859,5.804816249998112,0.13262912818089437,56600.13333333333,0.0,0.0,0.0
10,12,BA,ACME-CF,30,19.766206908332727,19.768081563001033,0.41310871020328915,141452.0,58548.0,58548.0,0.29274
10,12,BA,IBREAKDOWN-CF,30,19.716871992966723,19.628521062499203,0.36413382363347574,158830.0,41170.0,41170.0,0.20585
10,12,BA,LIME-CF,30,19.789740154167035,19.77952406249824,0.45417418087417993,154232.0,45768.0,45768.0,0.22884
10,12,BA,SHAP-CF,30,19.811159641732228,19.86473933349771,0.4137386460413789,157650.0,42350.0,42350.0,0.21175
10,12,BA,Standard,30,19.76770952363101,19.756209708502865,0.3729736803446617,200000.0,0.0,0.0,0.0
10,12,GSK,ACME-CF,30,21.6050896888657,21.562499583000317,0.4328670476563349,175620.0,24380.0,24380.0,0.1219
10,12,GSK,IBREAKDOWN-CF,30,21.602349934766245,21.616594104001706,0.4094867570524626,184280.0,15720.0,15720.0,0.0786
10,12,GSK,LIME-CF,30,21.61116509716861,21.508221916505136,0.4624813105619095,160706.0,39294.0,39294.0,0.19647
10,12,GSK,SHAP-CF,30,21.595310213967363,21.537495416996535,0.43952295312550876,184372.0,15628.0,15628.0,0.07814
10,12,GSK,Standard,30,21.55819184289867,21.465243728998757,0.45191439846661463,200000.0,0.0,0.0,0.0
10,12,GWO,ACME-CF,30,23.099863207035135,23.023996042000363,0.43308341554339536,159184.0,40816.0,40816.0,0.20407999999999998
10,12,GWO,IBREAKDOWN-CF,30,23.120417920933686,23.053431770997122,0.4605093023840797,171664.0,28336.0,28336.0,0.14168
10,12,GWO,LIME-CF,30,23.12918682083303,23.123979333002353,0.428839617530036,159608.0,40392.0,40392.0,0.20196
10,12,GWO,SHAP-CF,30,23.139090930533225,23.117203500005417,0.4285558129085034,171364.0,28636.0,28636.0,0.14318
10,12,GWO,Standard,30,23.0932218778665,22.965602041505917,0.4649270034636011,200000.0,0.0,0.0,0.0
10,12,L-SHADE,ACME-CF,30,22.450340358235795,22.490805374996853,0.5030963929678278,171505.4,28494.6,28494.6,0.142473
10,12,L-SHADE,IBREAKDOWN-CF,30,22.47357345013297,22.443189042001904,0.4507536657566001,180833.9,19166.1,19166.1,0.0958305
10,12,L-SHADE,LIME-CF,30,22.485145315298965,22.37785625000106,0.47520467823194457,173660.8,26339.2,26339.2,0.131696
10,12,L-SHADE,SHAP-CF,30,22.471310183434493,22.417152917005296,0.43726259912409493,180219.56666666668,19780.433333333334,19780.433333333334,0.09890216666666667
10,12,L-SHADE,Standard,30,22.461983116567716,22.35957862449868,0.45854003050719533,200000.0,0.0,0.0,0.0
10,12,OPA,ACME-CF,30,21.510914551332824,21.575653250496543,0.42744330610395265,153768.0,46232.0,46232.0,0.23116
10,12,OPA,IBREAKDOWN-CF,30,21.45550646259944,21.457188937500177,0.4323862660019548,165506.0,34494.0,34494.0,0.17247
10,12,OPA,LIME-CF,30,21.518517104201116,21.280375896501937,0.47270615513628245,156008.0,43992.0,43992.0,0.21996
10,12,OPA,SHAP-CF,30,21.568214759767578,21.482106896000914,0.43314235098186277,165678.0,34322.0,34322.0,0.17160999999999998
10,12,OPA,Standard,30,21.551731254267118,21.539887666498544,0.4480271001467423,200000.0,0.0,0.0,0.0
10,12,PSO,ACME-CF,30,19.785572488934363,19.666948020501877,0.3842334636214706,147662.0,52338.0,52338.0,0.26169
10,12,PSO,IBREAKDOWN-CF,30,19.78926073193482,19.75423200050136,0.3648901328727634,160454.0,39546.0,39546.0,0.19773
10,12,PSO,LIME-CF,30,19.774905662500046,19.688122708001174,0.4320526044324593,150872.0,49128.0,49128.0,0.24564
10,12,PSO,SHAP-CF,30,19.770382465199994,19.74991835399851,0.4221805635764913,159926.0,40074.0,40074.0,0.20037
10,12,PSO,Standard,30,19.674816750065656,19.64066427099897,0.40424404292777655,200000.0,0.0,0.0,0.0
10,12,SBOA,ACME-CF,30,21.330792966633453,21.137098437502573,0.44672397223236104,159588.0,40412.0,40412.0,0.20206
10,12,SBOA,IBREAKDOWN-CF,30,21.332205263834233,21.235485917000915,0.45315069257583696,167978.0,32022.0,32022.0,0.16011
10,12,SBOA,LIME-CF,30,21.33000115143077,21.227525041998888,0.44571091283500247,160664.0,39336.0,39336.0,0.19668000000000002
10,12,SBOA,SHAP-CF,30,21.406092987466156,21.31757397900219,0.47485450546515756,168938.0,31062.0,31062.0,0.15531
10,12,SBOA,Standard,30,21.337901401467388,21.249373874998128,0.518636712201677,200000.0,0.0,0.0,0.0
10,12,jSO,ACME-CF,30,22.43122009166594,22.435243874999287,0.40988895417498106,170604.46666666667,29395.533333333333,29395.533333333333,0.14697766666666665
10,12,jSO,IBREAKDOWN-CF,30,22.55803464863372,22.431225771004392,0.4396177727812958,179419.63333333333,20580.366666666665,20580.366666666665,0.10290183333333333
10,12,jSO,LIME-CF,30,22.476123555433393,22.40168868800538,0.4223685925999415,172876.8,27123.2,27123.2,0.13561600000000001
10,12,jSO,SHAP-CF,30,22.457070380699104,22.397448604497185,0.4303556363094485,178577.8,21422.2,21422.2,0.107111
10,12,jSO,Standard,30,22.477962140332966,22.40398329150048,0.4507630079350351,200000.0,0.0,0.0,0.0
20,1,BA,ACME-CF,30,8.106214540300424,8.061942688000272,0.14959584848629473,935834.0,64166.0,64166.0,0.064166
20,1,BA,IBREAKDOWN-CF,30,8.083524265199959,8.071437521000917,0.1568125199432623,948364.0,51636.0,51636.0,0.051636
20,1,BA,LIME-CF,30,8.105457894300828,8.08987781250471,0.14142796803582997,940936.0,59064.0,59064.0,0.059064
20,1,BA,SHAP-CF,30,8.083445134633317,8.06181189599738,0.15889817842954432,945228.0,54772.0,54772.0,0.054772
20,1,BA,Standard,30,7.915142924864873,7.8661155000008876,0.1517236895549488,1000000.0,0.0,0.0,0.0
20,1,GSK,ACME-CF,30,13.887653691698507,18.614377374506148,6.360808393241329,710464.0666666667,16959.4,16959.4,0.0169594
20,1,GSK,IBREAKDOWN-CF,30,16.213119666699882,18.962921562502743,4.846236406449682,834715.4666666667,12020.0,12020.0,0.012020000000000001
20,1,GSK,LIME-CF,30,13.555890523565662,15.680822375492426,6.3435900755173495,679857.0666666667,27186.0,27186.0,0.027186
20,1,GSK,SHAP-CF,30,16.10590768736729,18.932527812001354,5.391668684047379,827802.8,12732.0,12732.0,0.012732
20,1,GSK,Standard,30,18.38126411109988,18.933238791498297,3.416928332429538,967363.4666666667,0.0,0.0,0.0
20,1,GWO,ACME-CF,30,26.2016576221659,26.092385791504057,0.4458658476362626,968456.0,31544.0,31544.0,0.031544
20,1,GWO,IBREAKDOWN-CF,30,26.238303401399754,26.092792687493784,0.49541421336277963,980132.0,19868.0,19868.0,0.019868
20,1,GWO,LIME-CF,30,26.252121426299468,26.0600023329971,0.48159486223172837,966040.0,33960.0,33960.0,0.03396
20,1,GWO,SHAP-CF,30,26.16154526399914,26.062940354502643,0.4352268935154436,979418.0,20582.0,20582.0,0.020582
20,1,GWO,Standard,30,26.142307006932484,26.059880270491703,0.48131584728371846,1000000.0,0.0,0.0,0.0
20,1,L-SHADE,ACME-CF,30,2.2956744152654815,2.294756958501239,0.06962428319449283,106393.56666666667,0.0,0.0,0.0
20,1,L-SHADE,IBREAKDOWN-CF,30,2.300110119433278,2.3072675000003073,0.0591681223554087,106393.56666666667,0.0,0.0,0.0
20,1,L-SHADE,LIME-CF,30,2.2930382804979064,2.281241354001395,0.05243888094234506,106393.56666666667,0.0,0.0,0.0
20,1,L-SHADE,SHAP-CF,30,2.2914501793003486,2.284072187496349,0.06035506201181665,106393.56666666667,0.0,0.0,0.0
20,1,L-SHADE,Standard,30,2.2892726540992347,2.302238333002606,0.053818762094383896,106393.56666666667,0.0,0.0,0.0
20,1,OPA,ACME-CF,30,17.50352426109991,17.545414125001116,0.5189354947443939,934786.0,65214.0,65214.0,0.06521400000000001
20,1,OPA,IBREAKDOWN-CF,30,17.603747431800972,17.550570916500874,0.6311864633455244,955326.0,44674.0,44674.0,0.044674
20,1,OPA,LIME-CF,30,17.653796105667425,17.587952437497734,0.4961469470310586,940576.0,59424.0,59424.0,0.059424000000000005
20,1,OPA,SHAP-CF,30,17.57699568473375,17.55319979149499,0.47498846372699133,955078.0,44922.0,44922.0,0.044922000000000004
20,1,OPA,Standard,30,17.514680248665293,17.544724791005137,0.28535032871431293,1000000.0,0.0,0.0,0.0
20,1,PSO,ACME-CF,30,0.49623780413336743,0.4900110625021625,0.03314468736006349,59088.73333333333,0.0,0.0,0.0
20,1,PSO,IBREAKDOWN-CF,30,0.5015644180656333,0.49395358350011515,0.03810911129693219,59088.73333333333,0.0,0.0,0.0
20,1,PSO,LIME-CF,30,0.49833328880001015,0.4941514579986688,0.03422233031867248,59088.73333333333,0.0,0.0,0.0
20,1,PSO,SHAP-CF,30,0.49086530686569557,0.4881908335009939,0.026448025949782503,59088.73333333333,0.0,0.0,0.0
20,1,PSO,Standard,30,0.492366951200529,0.4925195210016682,0.02402748860259272,59088.73333333333,0.0,0.0,0.0
20,1,SBOA,ACME-CF,30,17.004755316668405,16.980221458499727,0.5178125228113329,939056.0,60944.0,60944.0,0.060944
20,1,SBOA,IBREAKDOWN-CF,30,16.994890356934047,16.99869629150635,0.5871926061667799,955648.0,44352.0,44352.0,0.044351999999999996
20,1,SBOA,LIME-CF,30,17.12552739853175,16.92762933349877,0.8332449659157087,943000.0,57000.0,57000.0,0.057
20,1,SBOA,SHAP-CF,30,16.959820679133312,17.03638743749616,0.6920339440014351,954552.0,45448.0,45448.0,0.045448
20,1,SBOA,Standard,30,16.958853654067205,16.981980124503025,0.2984232292479004,1000000.0,0.0,0.0,0.0
20,1,jSO,ACME-CF,30,5.787904548599424,5.683662791496317,0.3682239012795232,267645.8,1310.1666666666667,1310.1666666666667,0.0013101666666666667
20,1,jSO,IBREAKDOWN-CF,30,5.6936140026014375,5.651062083001307,0.1561483794638367,263788.93333333335,598.8,598.8,0.0005988
20,1,jSO,LIME-CF,30,5.677153019299537,5.640093603993591,0.13310937631289468,263255.26666666666,936.7333333333333,936.7333333333333,0.0009367333333333334
20,1,jSO,SHAP-CF,30,5.6837707528335155,5.702033541499986,0.162345755225489,264140.0333333333,546.8333333333334,546.8333333333334,0.0005468333333333333
20,1,jSO,Standard,30,5.620789733299171,5.577169520503958,0.14039650254919092,262871.63333333336,0.0,0.0,0.0
20,2,BA,ACME-CF,30,11.503702237566662,11.46261045850406,0.20366730159226737,932344.0,67656.0,67656.0,0.067656
20,2,BA,IBREAKDOWN-CF,30,11.513984040266466,11.383330291493621,0.2643360056427558,949352.0,50648.0,50648.0,0.050648
20,2,BA,LIME-CF,30,11.501391309734512,11.455595062499924,0.24891987394403803,944944.0,55056.0,55056.0,0.055056
20,2,BA,SHAP-CF,30,11.529944379132454,11.465953708000598,0.23885400419214847,948102.0,51898.0,51898.0,0.051898
20,2,BA,Standard,30,11.406796922233964,11.335688562510768,0.24960546097541023,1000000.0,0.0,0.0,0.0
20,2,GSK,ACME-CF,30,22.449548238899055,22.73283412499586,1.770131570707349,960974.5333333333,21052.0,21052.0,0.021052
20,2,GSK,IBREAKDOWN-CF,30,22.726449013930687,22.802975229002186,1.0278493260619848,981946.7333333333,10412.0,10412.0,0.010412
20,2,GSK,LIME-CF,30,22.456717098532923,22.692659395499504,2.0196429436543055,945014.8666666667,34548.0,34548.0,0.034548
20,2,GSK,SHAP-CF,30,21.752442418066007,22.78326664600172,3.5708430435489746,940962.7,9062.0,9062.0,0.009061999999999999
20,2,GSK,Standard,30,22.715589494531255,22.617229646493797,0.41797975497555445,1000000.0,0.0,0.0,0.0
20,2,GWO,ACME-CF,30,29.992883416632928,29.828285187497386,0.5911584457081192,967722.0,32278.0,32278.0,0.032278
20,2,GWO,IBREAKDOWN-CF,30,29.985595902799105,29.886116103996756,0.6022512791959936,979392.0,20608.0,20608.0,0.020608
20,2,GWO,LIME-CF,30,29.89809535126939,29.86105039549875,0.5474434849476036,966976.0,33024.0,33024.0,0.033024000000000005
20,2,GWO,SHAP-CF,30,29.982136468166814,29.76868412499607,0.5965107858818094,977378.0,22622.0,22622.0,0.022622
20,2,GWO,Standard,30,29.931879686168394,29.749111000499397,0.5663183883120365,1000000.0,0.0,0.0,0.0
20,2,L-SHADE,ACME-CF,30,26.509675312667,26.553381166500913,0.5394075853853384,984526.2,15473.8,15473.8,0.015473800000000001
20,2,L-SHADE,IBREAKDOWN-CF,30,26.224335350100105,26.168854625007953,0.5709848954333425,987603.7,12396.3,12396.3,0.0123963
20,2,L-SHADE,LIME-CF,30,26.60286628749988,26.6923031874976,0.5268709117120355,983102.0,16898.0,16898.0,0.016898
20,2,L-SHADE,SHAP-CF,30,27.064283345798323,26.98056272899703,1.002203671350322,988082.3,11917.7,11917.7,0.0119177
20,2,L-SHADE,Standard,30,26.241645233334566,26.209517603994755,0.47754734324014225,1000000.0,0.0,0.0,0.0
20,2,OPA,ACME-CF,30,21.1630986763989,20.99007614600123,0.6427027982881344,937514.0,62486.0,62486.0,0.062486
20,2,OPA,IBREAKDOWN-CF,30,21.26889733473363,21.28246016650519,0.525364894476956,958346.0,41654.0,41654.0,0.041654
20,2,OPA,LIME-CF,30,21.30483304716666,21.177254457994422,0.6620555025083796,941128.0,58872.0,58872.0,0.058872
20,2,OPA,SHAP-CF,30,21.349435883368034,21.209675916506967,0.631664549027466,957156.0,42844.0,42844.0,0.042844
20,2,OPA,Standard,30,21.236539837530774,21.183695271000033,0.368256597970639,1000000.0,0.0,0.0,0.0
20,2,PSO,ACME-CF,30,11.868156577766543,11.83748239549459,0.21493306661488967,944410.0,55590.0,55590.0,0.05559
20,2,PSO,IBREAKDOWN-CF,30,11.871618637498857,11.801905415995861,0.2454638714206407,960580.0,39420.0,39420.0,0.039420000000000004
20,2,PSO,LIME-CF,30,11.901590970799345,11.796135707998474,0.232543548645521,948472.0,51528.0,51528.0,0.051528000000000004
20,2,PSO,SHAP-CF,30,11.86987238056657,11.831056541996077,0.2499435117804785,960150.0,39850.0,39850.0,0.039850000000000003
20,2,PSO,Standard,30,11.787536593067731,11.74147156199615,0.2538633660371422,1000000.0,0.0,0.0,0.0
20,2,SBOA,ACME-CF,30,20.74889292223282,20.742237916500017,0.5810381007689478,943730.0,56270.0,56270.0,0.05627
20,2,SBOA,IBREAKDOWN-CF,30,20.882371291599217,20.810265000000072,0.6407766604772225,959572.0,40428.0,40428.0,0.040428
20,2,SBOA,LIME-CF,30,20.683949691733385,20.606144458004565,0.8056031577085734,948832.0,51168.0,51168.0,0.051168
20,2,SBOA,SHAP-CF,30,20.842414877767926,20.816594874995644,0.6776066831181426,957714.0,42286.0,42286.0,0.042286000000000004
20,2,SBOA,Standard,30,20.665714392998293,20.66438860400376,0.39335251604452776,1000000.0,0.0,0.0,0.0
20,2,jSO,ACME-CF,30,26.115172787465173,26.018836374991224,0.4728958444071621,943994.3666666667,56005.63333333333,56005.63333333333,0.05600563333333333
20,2,jSO,IBREAKDOWN-CF,30,26.051850997235064,25.927451895993727,0.49370125054244707,961351.1333333333,38648.86666666667,38648.86666666667,0.03864886666666667
20,2,jSO,LIME-CF,30,26.125062052831346,26.168556145988987,0.5244636610928144,947801.6,52198.4,52198.4,0.0521984
20,2,jSO,SHAP-CF,30,26.010969561065817,25.89081291649927,0.47800240275475064,960169.3666666667,39830.63333333333,39830.63333333333,0.03983063333333334
20,2,jSO,Standard,30,25.944031127800795,26.09006529150065,0.5307314674113661,1000000.0,0.0,0.0,0.0
20,3,BA,ACME-CF,30,18.58337088189922,18.55538045799767,0.3248868320066157,931278.0,68722.0,68722.0,0.06872199999999999
20,3,BA,IBREAKDOWN-CF,30,18.56299713336872,18.581013354007155,0.34817654084819266,947266.0,52734.0,52734.0,0.052733999999999996
20,3,BA,LIME-CF,30,18.600259159799315,18.505432958496385,0.33045115223042265,941224.0,58776.0,58776.0,0.058776
20,3,BA,SHAP-CF,30,18.588406183267942,18.579812187505013,0.30659192088045695,945026.0,54974.0,54974.0,0.054973999999999995
20,3,BA,Standard,30,18.35880453339972,18.32122879200324,0.3231537105458278,1000000.0,0.0,0.0,0.0
20,3,GSK,ACME-CF,30,17.0589653083652,13.579042083503737,10.503426389199642,556058.1666666666,16959.566666666666,16959.566666666666,0.016959566666666665
20,3,GSK,IBREAKDOWN-CF,30,19.566022430432106,18.655540478997864,9.391554255236953,645970.9666666667,11392.0,11392.0,0.011392000000000001
20,3,GSK,LIME-CF,30,21.08309778336649,21.80064612449496,8.721405837250796,669044.0666666667,36614.0,36614.0,0.036614
20,3,GSK,SHAP-CF,30,21.593249137631695,29.103275937501166,9.643087141845557,710911.3666666667,13420.0,13420.0,0.01342
20,3,GSK,Standard,30,29.611072387467235,29.562940312505816,0.4701422681193083,1000000.0,0.0,0.0,0.0
20,3,GWO,ACME-CF,30,36.90470458486573,36.71879035450547,0.5972378526354376,969662.0,30338.0,30338.0,0.030337999999999997
20,3,GWO,IBREAKDOWN-CF,30,36.89236064996803,36.65296810449945,0.6084793438907377,979318.0,20682.0,20682.0,0.020682
20,3,GWO,LIME-CF,30,36.93929511520061,36.80626518749341,0.629199432627103,967288.0,32712.0,32712.0,0.032712
20,3,GWO,SHAP-CF,30,36.93639481246452,36.76340060400253,0.6661720690895627,979794.0,20206.0,20206.0,0.020206
20,3,GWO,Standard,30,36.83915032636675,36.77985156249633,0.6789797884969586,1000000.0,0.0,0.0,0.0
20,3,L-SHADE,ACME-CF,30,1.4916870638679636,1.4842564164937357,0.048082120535960615,46344.76666666667,0.0,0.0,0.0
20,3,L-SHADE,IBREAKDOWN-CF,30,1.4902053318975959,1.491171478992328,0.039126054505463526,46344.76666666667,0.0,0.0,0.0
20,3,L-SHADE,LIME-CF,30,1.4923728513676906,1.4957428124980652,0.039521960497666875,46344.76666666667,0.0,0.0,0.0
20,3,L-SHADE,SHAP-CF,30,1.5175800138662452,1.5159180834962172,0.06077930022627838,46344.76666666667,0.0,0.0,0.0
20,3,L-SHADE,Standard,30,1.4906352028013012,1.4912554585025646,0.05162268667686624,46344.76666666667,0.0,0.0,0.0
20,3,OPA,ACME-CF,30,27.772935201365907,28.0749385004965,2.4035925030835914,917412.6333333333,66980.0,66980.0,0.06698
20,3,OPA,IBREAKDOWN-CF,30,28.297506781998283,28.28978489599831,0.8548908903026168,953054.0,46946.0,46946.0,0.046946
20,3,OPA,LIME-CF,30,28.317869240233268,28.02880979150359,0.8550913223988583,935968.0,64032.0,64032.0,0.064032
20,3,OPA,SHAP-CF,30,28.120405077766918,28.094477333499526,0.7568816341644471,952418.0,47582.0,47582.0,0.047582
20,3,OPA,Standard,30,28.180916711133612,28.238461541994184,0.4831061833983382,1000000.0,0.0,0.0,0.0
20,3,PSO,ACME-CF,30,11.59461494583423,18.585125270998105,9.142802677396226,571102.0666666667,41498.0,41498.0,0.041498
20,3,PSO,IBREAKDOWN-CF,30,11.6222753778003,18.619318124998244,9.144206794029946,582972.0666666667,29628.0,29628.0,0.029628
20,3,PSO,LIME-CF,30,11.598755091633938,18.567636687505,9.137786582691954,573744.0666666667,38856.0,38856.0,0.038856
20,3,PSO,SHAP-CF,30,11.571756016700238,18.653707249504805,9.122079000853182,582416.0666666667,30184.0,30184.0,0.030184
20,3,PSO,Standard,30,11.520345241700609,18.477620020996255,9.078637588025057,612600.0666666667,0.0,0.0,0.0
20,3,SBOA,ACME-CF,30,27.724741468099335,27.6772961664974,0.7170683518352821,933834.0,66166.0,66166.0,0.066166
20,3,SBOA,IBREAKDOWN-CF,30,27.987776495900956,28.02248952150694,0.9161734290963319,952534.0,47466.0,47466.0,0.047466
20,3,SBOA,LIME-CF,30,27.773176143133604,27.79121739599941,0.8562989874171593,937696.0,62304.0,62304.0,0.062304000000000005
20,3,SBOA,SHAP-CF,30,27.82335393333439,27.91581768749893,0.6118451473081885,951614.0,48386.0,48386.0,0.048386000000000005
20,3,SBOA,Standard,30,27.60398361946718,27.725971625004604,0.511886197780646,1000000.0,0.0,0.0,0.0
20,3,jSO,ACME-CF,30,4.078979320899816,3.687949311999546,1.439289136829104,124673.36666666667,2175.633333333333,2175.633333333333,0.0021756333333333333
20,3,jSO,IBREAKDOWN-CF,30,3.816457150032996,3.72903841650259,0.3610649482165324,118234.23333333334,1036.1,1036.1,0.0010361
20,3,jSO,LIME-CF,30,4.001649600066594,3.7633585419971496,0.8213694632711052,122999.5,1921.4666666666667,1921.4666666666667,0.0019214666666666667
20,3,jSO,SHAP-CF,30,3.734705391633421,3.7197635835036635,0.22027853896178753,115217.96666666666,824.7333333333333,824.7333333333333,0.0008247333333333333
20,3,jSO,Standard,30,3.68356764443209,3.6518549999964307,0.10677894936193225,114167.1,0.0,0.0,0.0
20,4,BA,ACME-CF,30,30.146309183398262,30.03634764549497,0.4786536447130032,920196.0,79804.0,79804.0,0.079804
20,4,BA,IBREAKDOWN-CF,30,30.096991223632358,30.010912041499978,0.5787135540709364,948982.0,51018.0,51018.0,0.051018
20,4,BA,LIME-CF,30,30.111246469467492,30.038754916502512,0.5232828088429841,944056.0,55944.0,55944.0,0.055944
20,4,BA,SHAP-CF,30,30.188461541499418,30.235247270495165,0.49010662904299107,947702.0,52298.0,52298.0,0.052298
20,4,BA,Standard,30,29.998163186200934,29.998448291997192,0.582364087685953,1000000.0,0.0,0.0,0.0
20,4,GSK,ACME-CF,30,40.83492467923255,40.74714970799687,0.6873408132616314,966064.0,33936.0,33936.0,0.033936
20,4,GSK,IBREAKDOWN-CF,30,40.80753762076589,40.671770728498814,0.7338903965181149,979324.0,20676.0,20676.0,0.020675999999999996
20,4,GSK,LIME-CF,30,40.83981869856604,40.912297228998796,0.6926781447706306,940824.0,59176.0,59176.0,0.059176
20,4,GSK,SHAP-CF,30,40.724078831966715,40.73849099999643,0.6568479848834312,979546.0,20454.0,20454.0,0.020454000000000003
20,4,GSK,Standard,30,40.62077665693263,40.658009854494594,0.701647668833186,1000000.0,0.0,0.0,0.0
20,4,GWO,ACME-CF,30,48.51783008606726,48.42710343699582,0.8787545697472483,947408.0,52592.0,52592.0,0.052592
20,4,GWO,IBREAKDOWN-CF,30,48.397482183466,48.32603216699499,0.8518331733030651,967230.0,32770.0,32770.0,0.03277
20,4,GWO,LIME-CF,30,48.58323958739978,48.63354443699791,0.9008347440493982,947992.0,52008.0,52008.0,0.052008000000000006
20,4,GWO,SHAP-CF,30,48.508039084764704,48.494708083497244,0.9019238483017071,966486.0,33514.0,33514.0,0.033514
20,4,GWO,Standard,30,48.384486294465994,48.177184895495884,0.8282207913586156,1000000.0,0.0,0.0,0.0
20,4,L-SHADE,ACME-CF,30,44.32542275433419,44.34218554200197,0.8387237872577428,943600.4,56399.6,56399.6,0.0563996
20,4,L-SHADE,IBREAKDOWN-CF,30,43.843577786165405,43.83510818749346,0.7624988064393623,962851.8333333334,37148.166666666664,37148.166666666664,0.03714816666666666
20,4,L-SHADE,LIME-CF,30,44.28971032643215,44.188935291495,0.7655044223596867,950072.0,49928.0,49928.0,0.049928
20,4,L-SHADE,SHAP-CF,30,44.51797592763323,44.51077664549666,0.7851841355911573,961030.6,38969.4,38969.4,0.0389694
20,4,L-SHADE,Standard,30,44.428541143000864,44.412752979005745,0.7322060425838206,1000000.0,0.0,0.0,0.0
20,4,OPA,ACME-CF,30,39.85991591106916,39.76094920900505,0.9349397300581545,933132.0,66868.0,66868.0,0.066868
20,4,OPA,IBREAKDOWN-CF,30,39.76881349016621,39.855953874997795,0.7940427837638344,954042.0,45958.0,45958.0,0.045958000000000006
20,4,OPA,LIME-CF,30,40.03252060966624,40.10792931249307,0.8606565171187416,937312.0,62688.0,62688.0,0.062688
20,4,OPA,SHAP-CF,30,39.98710544033335,40.04101912500482,0.914102881176226,953718.0,46282.0,46282.0,0.046282000000000004
20,4,OPA,Standard,30,39.74064557353413,39.56345672950556,0.723593373608351,1000000.0,0.0,0.0,0.0
20,4,PSO,ACME-CF,30,30.496520705467265,30.49977791650599,0.5400066362553471,931392.0,68608.0,68608.0,0.068608
20,4,PSO,IBREAKDOWN-CF,30,30.501729470733455,30.432926562498324,0.5228537176964418,951580.0,48420.0,48420.0,0.04842
20,4,PSO,LIME-CF,30,30.45789182353328,30.270638728492486,0.4641253104904932,936736.0,63264.0,63264.0,0.063264
20,4,PSO,SHAP-CF,30,30.471043936167067,30.371314021002036,0.4771735506693998,950728.0,49272.0,49272.0,0.049271999999999996
20,4,PSO,Standard,30,30.298992426366507,30.254779104005138,0.49382604643447503,1000000.0,0.0,0.0,0.0
20,4,SBOA,ACME-CF,30,39.19360280269999,39.05663270850346,0.8546655043956405,934424.0,65576.0,65576.0,0.065576
